title,news,img-url,category,summery,opinion 
Trump to address nation after US shootings leave 29 dead,"
EL PASO (AFP) - US President Donald Trump will address the nation on Monday after two shootings left 29 people dead and sparked accusations that his rhetoric was part of the problem.
The rampages turned innocent snippets of everyday life into nightmares of bloodshed: 20 people were shot dead while shopping at a crowded Walmart in El Paso, Texas on Saturday morning, and nine more outside a bar in a popular nightlife district in Dayton, Ohio just 13 hours later.
Trump will again find himself in the role of consoler-in-chief after a tragedy -- which he has struggled with in the past -- when he speaks at 10:00 am (1400 GMT).
Following the shootings, Trump said ""hate has no place in our country,"" but he also blamed mental illness for the violence.
""These are really people that are very, very seriously mentally ill,"" he said, despite the fact that police have not confirmed this to be the case.
""We have to get it stopped. This has been going on for years... and years in our country,"" he said.
In Texas, 26 people were wounded, and 27 in Ohio, where the shooter was killed in roughly 30 seconds by police who were patrolling nearby.

100-round drum magazine 


Dayton Police Chief Richard Biehl told a news conference that the quick police response was ""crucial,"" preventing the shooter from entering a bar where ""there would have been... catastrophic injury and loss of life.""
Biehl said the shooter wore a mask and a bullet-proof vest and was armed with an assault rifle fitted with a 100-round drum magazine.
Police named the gunman as a 24-year-old white man called Connor Betts and said his sister was among those killed. She had gone with him to the scene of the shootings.
Six of the nine people shot dead were black, but Biehl said Betts’ motive was still unclear.
In Texas, police said the suspect surrendered on a sidewalk near the scene of the massacre. He was described in media reports as a 21-year-old white man named Patrick Crusius.
He was believed to have posted online a manifesto denouncing a ""Hispanic invasion"" of Texas. El Paso, on the border with Mexico, is majority Latino.

‘Amplifying and condoning’ hate 


Seven of the 20 people killed in the El Paso shooting were Mexican, the country’s foreign minister, Marcelo Ebrard, said Sunday.
Ebrard, who will travel to El Paso Monday, said Mexico was looking at legal action which could lead to extradition of the gunman.
""For Mexico, this individual is a terrorist,"" he said.
The manifesto posted shortly before the shooting also praises the killing of 51 Muslims at two mosques in Christchurch, New Zealand in March.
Police said the suspected shooter has been charged with murder offenses that can carry the death penalty, and a federal official said investigators are treating the El Paso shooting as a case of domestic terrorism.
At the Walmart in El Paso, terrified shoppers cowered in aisles or ran out of the store as gunfire echoed.
Most of the victims were inside the store but some were also in the parking lot outside, police said.
""Shooting kids and women and men, to him it mostly mattered that they were Hispanic,"" said Manuel Sanchez, a resident of the city.
These were the 250th and 251st mass shootings this year in the US, according to the Gun Violence Archive, an NGO that defines a mass shooting as an incident in which at least four people are wounded or killed.
Despite a string of horrific mass shootings in the US, where gun culture is deep-rooted, efforts to strengthen firearms regulations remain divisive.
The latest two shootings ended a particularly tragic week for gun violence in America: three people died in a shooting at a food festival last Sunday in California, and two more Tuesday in a shooting in a Walmart in Mississippi.
On Twitter, Trump described the El Paso attack as ""an act of cowardice.""
But critics said the president’s habit of speaking in derogatory terms about immigrants is pushing hatred of foreigners into the political mainstream and encouraging white supremacism.
""To pretend that his administration and the hateful rhetoric it spreads doesn’t play a role in the kind of violence that we saw yesterday in El Paso is ignorant at best and irresponsible at worst,"" said the Southern Poverty Law Center, a major civil rights group.
It cited Trump actions like calling Mexican migrants rapists and drug dealers and doing nothing when a crowd at a Trump rally chanted ""send her back"" in reference to a Somali-born congresswoman.
The Republican mayor of El Paso, Dee Margo, seemed to discount any race element to the Texas shooting, telling Fox News the gunman was ""deranged.""
But multiple Democratic presidential hopefuls said Trump bears some of the blame for the violence.
""Our president isn’t just failing to confront and disarm these domestic terrorists, he is amplifying and condoning their hate,"" Mayor Pete Buttigieg tweeted.
""Mr. President: stop your racist, hateful and anti-immigrant rhetoric. Your language creates a climate which emboldens violent extremists,"" Senator Bernie Sanders wrote on Twitter. ",https://img.dunyanews.tv/news/2019/August/08-05-19/news_big_images/503769_96827705.jpg,world,"
EL PASO (AFP) - US President Donald Trump will address the nation on Monday after two shootings left 29 people dead and sparked accusations that his rhetoric was part of the problem.",negative
Fiery Cairo car crash claims 19 lives,"
CAIRO (AFP) - At least 19 people have been killed when a speeding car driving against traffic crashed into three others causing a huge explosion in Cairo, the Egyptian health ministry said Monday.
The car crash happened just before midnight Sunday outside the National Cancer Institute in central Cairo and also wounded 30 people, the ministry added.
Between ""three and four (of the injured) are in critical condition in the intensive care unit,"" Khaled Megahed, a spokesman for the health ministry, told an early Monday news conference.
He said they suffered from ""several burns of varying degrees"".
Body parts were also retrieved from the scene, he added.
Social media users posted footage of cars ablaze at the scene and of patients being evacuated from the Cancer Institute.
Egypt’s prosecutor general has ordered an investigation to determine the causes of the crash.
Deadly road accidents owing to driver error and dilapidated infrastructure are common in Egypt with over 3000 killed in more than 8400 crashes in 2018, according to official figures published earlier this year. ",https://img.dunyanews.tv/news/2019/August/08-05-19/news_big_images/503759_52586927.jpg,world,"The car crash happened just before midnight Sunday outside the National Cancer Institute in central Cairo and also wounded 30 people, the ministry added.",neutral
Iran's Zarif says US can't build Gulf coalition as allies 'ashamed',"
TEHRAN (AFP) - The United States is unable to build a naval coalition to escort tankers in the Gulf because its allies are too ""ashamed"" to join it, Iran’s foreign minister said Monday.
""Today the United States in alone in the world and cannot create a coalition. Countries that are its friends are too ashamed of being in a coalition with them,"" Mohammad Javad Zarif told a news conference in Tehran.
""They brought this situation upon themselves, with lawbreaking, by creating tensions and crises.""
Iran and the United States have been locked in a battle of nerves since May 2018 when President Donald Trump withdrew the US from a landmark 2015 deal placing limits on Iran’s nuclear programme and began reimposing sanctions.
Tensions soared after the Trump administration stepped up a US campaign of ""maximum pressure"" against Iran, with drones downed and tankers mysteriously attacked in Gulf waters.
In response, the United States has been seeking to form a coalition whose mission -- dubbed Operation Sentinel -- it says is to guarantee freedom of navigation in the strategic Gulf waters.
However, it has been struggling to build such a coalition, with European countries reticent and believed to be concerned about being dragged into a possible conflict.
Asked on Monday about reports that he had been invited to meet Trump in the White House, Zarif said he had turned it down despite the threat of sanctions against him.
""I was told in New York I would be sanctioned in two week unless I accepted that offer, which fortunately I did not,"" said the Iranian minister.
The New Yorker magazine reported on Friday that Senator Rand Paul met Zarif in the US on July 15 and had Trump’s blessing when he extended an invitation to the Iranian minister to go to the White House.
The United States imposed sanctions against Zarif on Wednesday, targeting any assets he has in America and squeezing his ability to function as a globe-trotting diplomat. ",https://img.dunyanews.tv/news/2019/August/08-05-19/news_big_images/503758_99010098.jpg,world,Iran and the United States have been locked in a battle of nerves since May 2018 when President Donald Trump withdrew the US from a landmark 2015 deal placing limits on Iran’s nuclear programme and began reimposing sanctions.,neutral
"Indian govt ends occupied Kashmir's special status after abrogating Articles 35A, 370","
NEW DELHI (Dunya News) – Amid escalating tension in occupied Kashmir following deployment of tens of thousands of additional troops, the Indian government on Monday has ended special status of the valley while scrapping articles 35A and 370 of the Constitution.

In a malicious attempt to turn Muslim majority into minority in occupied Kashmir, the Indian president has signed a four-point amendment decree in this regard.



According to details, the announcement was made by Indian Home Minister Amit Shah during his address in Rajya Sabha, upper house of Indian parliament. Shah said, “Kashmir will no longer be a state. It will be divided into two union territories – Kashmir, which will have a legislature, and Ladakh, which will be without a legislature.""
He also told that the valley would be re-organized geographically.”

The revocation of the articles has allowed other non-Muslim Indian citizens to buy land in the valley while a separate legislative assembly will be established there for its own laws.

Indian opposition protests against Shah’s announcement

Meanwhile, a rumpus erupted in upper house of Indian parliament after opposition chanted slogans and protested against Shah’s suggestion to discuss the legislation seeking to end special status for Kashmir.

Leader of the Opposition in the Rajya Sabha Ghulam Nabi Azad said that the BJP had ""murdered the constitution today"".

Lockdown in occupied Kashmir as thousands more troops sent

On the other hand, authorities in occupied Kashmir placed large parts of the region under lockdown early Monday while India sent in tens of thousands of additional troops and traded accusations of clashes with Pakistan at their de facto border.
Communications were cut, with private mobile networks, internet services and telephone landlines cut, an AFP reporter said.
The state government ordered for Srinagar, ""As per the order, there shall be no movement of public and all educational institutions shall also remain closed. There will be a complete bar on holding any kind of public meetings or rallies during the period of operation of this order.""
Universities, schools and colleges in Kashmir were ordered to be shut, and one district in that region was placed under lockdown.

What are Articles 370, 35A

Article 370 gives special autonomous status to the Kashmir which means that no one from other state will be allowed to buy land or become permanent citizen of the valley. 

Whereas Article 35A, of the Indian Constitution 1954, provides special rights and privileges to the citizens of occupied Kashmir.
The laws had also reserved state government jobs for natives, as well as college places, in an effort to keep the state from being overrun by people from the rest of India.
Modi’s Bharatiya Janata Party (BJP) obtained a large parliamentary majority in recent elections and vowed to fulfill a long-held promise to scrap the laws.",,world,"He also told that the valley would be re-organized geographically.”

The revocation of the articles has allowed other non-Muslim Indian citizens to buy land in the valley while a separate legislative assembly will be established there for its own laws.",positive
"Kashmir situation: Mehbooba Mufti, Omar Abdullah placed under house arrest","
SRINAGAR (Dunya News) – Former chief ministers of Indian-occupied Kashmir (IoK) Mehbooba Mufti and Omar Abdullah were placed under house arrest as situation in the valley deteriorated due to deployment of over 25000 Indian soldiers. 

Former chief minister Mehbooba Mufti took to social networking website Twitter and posted, “Hearing reports about internet being snapped soon including cellular coverage. Curfew passes being issued too. God knows what awaits us tomorrow. It’s going to be a long night."" 

She said voices of people are being muzzled in Indian Occupied Kashmir.

Meanwhile, Omar Abdullah also tweeted, ""I believe I m being placed under house arrest from midnight tonight & the process has already started for other mainstream leaders"".

On the other hand, authorities in occupied Kashmir placed large parts of the region under lockdown early Monday. Communications were cut, with private mobile networks, internet services and telephone landlines cut.

The state government ordered for Srinagar, ""As per the order, there shall be no movement of public and all educational institutions shall also remain closed. There will be a complete bar on holding any kind of public meetings or rallies during the period of operation of this order.""

Universities, schools and colleges in the Kashmir were ordered to be shut, and one district in that region was placed under lockdown. ",https://img.dunyanews.tv/news/2019/August/08-05-19/news_big_images/503736_80848718.jpg,world,"The state government ordered for Srinagar, ""As per the order, there shall be no movement of public and all educational institutions shall also remain closed.",positive
Hong Kong leader says city on brink as protesters unleash travel chaos,"
HONG KONG (AFP) - Hong Kong’s pro-democracy protesters are close to creating a ""very dangerous situation"", the city’s leader warned Monday as train travel and international flights in the global financial hub were thrown into chaos.
The peak-hour efforts to lock down Hong Kong’s transport sector on Monday morning followed two months of unprecedented and often violent unrest, fuelled by demands for greater democracy in the semi-autonomous Chinese city.
With commuters unable to get to work and international travellers facing delays, chief executive Carrie Lam held a press conference to warn protesters and signal authorities would not buckle under the growing pressure.
""(They) have seriously undermined Hong Kong’s law and order and are pushing our city, the city that we all love and many of us helped to build, to the verge of a very dangerous situation,"" Lam said.
She later referenced called by protesters for a ""revolution"", describing this as a challenge to the ‘one country, two systems’ framework under which Hong Kong has been ruled since it returned from British to Chinese rule in 1997.
""I dare say they are trying to destroy Hong Kong,"" Lam said.
She spoke shortly after activists descended on key subway stations during the morning rush hour, deliberately keeping open doors to stop trains departing, crippling multiple lines and triggering occasional scuffles.

Flights cancelled, shops closed 


More than 100 flights at the city’s airport -- one of the world’s busiest -- were also listed as cancelled on Monday morning.
Many disrupted flights were with Cathay Pacific.
The carrier did not give a reason for the cancellations, but its flight attendants union confirmed some of its members had walked out.
""Over the last 50 days, the government has been ignoring the demands of the people and using only police force to try to suppress voices, causing countless Hong Kong people to despair,"" the union said in a statement on its Facebook page.
Some key roads were also blockaded, causing traffic gridlock, as the protesters urged a general strike across the city.
The largely leaderless protest movement uses social messaging apps to coordinate.
But people from all walks of life indicated plans online to either strike or phone in sick on Monday -- from civil servants and social workers, to bus drivers and even employees of the city’s Disneyland.
Many shops across the city were shuttered, including fashion outlets in the central commercial district like Topshop and Zara.
Alongside the strike, protesters planned to hold rallies in seven different parts of the city on Monday.
While some commuters were angered by the disruptions, others said they supported the action.
""As long as the government doesn’t respond then for sure the movement will escalate,"" a civil servant, who gave his surname as Leung, told AFP as he tried to make his way to work.

China warnings 


The efforts for a general strike -- a rare sight in a freewheeling finance hub where unions traditionally have little sway -- is aimed at showing Beijing there is still broad public support for a protest movement that keeps hitting the streets but has so far won few concessions.
""Support for the political strike today seems strong and it’s been bolstered further by the escalating violence between the police and protesters,"" political analyst Dixon Wong told AFP.
The protests were triggered by opposition against a planned law that would have allowed extraditions to mainland China.
It quickly evolved into a wider movement for democratic reform and a halt to eroding freedoms.
Even before Lam’s press conference, authorities in Hong Kong and Beijing had signalled a hardening stance to the protests.
The Chinese military described the unrest last week as ""intolerable"" and released a propaganda video showing a drill of troops quelling a protest in Hong Kong.
Dozens of protesters were also charged with rioting over the past fortnight, a charge with a maximum penalty of 10 years in jail.
Over the weekend riot police fired tear gas at protesters in multiple districts throughout Saturday and Sunday night.
The past fortnight has seen a surge in violence on both sides with police repeatedly firing rubber bullets and tear gas to disperse increasingly hostile projectile-throwing crowds.
A group of men suspected to be linked to triads -- Hong Kong’s notorious gangsters -- also attacked demonstrators, putting 45 people in hospital.
Under the terms of the 1997 handover deal with Britain, Hong Kong has rights and liberties unseen on the Chinese mainland, including an independent judiciary and freedom of speech. But many say those rights are being curtailed. ",https://img.dunyanews.tv/news/2019/August/08-05-19/news_big_images/503729_64302522.jpg,world,"""Over the last 50 days, the government has been ignoring the demands of the people and using only police force to try to suppress voices, causing countless Hong Kong people to despair,"" the union said in a statement on its Facebook page.",neutral
Five things to know about the first round-world trip,"
LISBON (AFP) - Five centuries ago a fleet set sail from Spain on a voyage that would become the first trip right around the world.
It was an adventure fraught with danger, death, and disputes.
Here are the dramatic highs and lows of a feat that changed history:

Not everyone was on board 


Spain’s king, Emperor Charles V, backed the voyage after the lead adventurer, Ferdinand Magellan, could not convince the king of his native Portugal to support his ambitious project.
On August 10, 1519, Magellan set off with five ships and 237 men in a quest to discover a new route to Indonesia’s spice-rich Moluccas Islands. But his crew was pessimistic about the trip and he faced mutinies organised by his Spanish captains.
Just a year into the voyage, Magellan had already lost two of the vessels. One of them sank south of the American continent and the other fled back to Spain instead of risking the heavy storms in the southern seas.

Death of the leader 


The adventure wrote Magellan’s name into the history books, but the lead explorer did not even finish the journey.
He was killed in a fight with indigenous people on the island of Mactan in the Philippines in April 1521.
Spaniard Juan Sebastian Elcano took the helm and completed the voyage with 18 other survivors from Magellan’s crew. They returned to Seville in September 1522 aboard the only surviving ship, the Victoria.

Disputed triumph 


Magellan was a pioneer in the golden age of exploration that contributed to Portugal’s colonial expansion. But the Spanish have insisted the triumph was theirs.
Spain’s Royal Academy of History said in March the circumnavigation of the globe was an ""exclusively Spanish"" venture.
The two neighbours have agreed to jointly commemorate this year’s quincentenary.

Disobeying the king 


The original instructions from Charles V were for the fleet to reach the Moluccas Islands and return to Spain by sailing back east, not to try and make it full-circle around the world.
Two ships made it to the Moluccas Islands. One of them perished in a storm in an attempt to return to Spain by crossing the Pacific. The other, captained by Elcano, defied the king of Spain’s orders and succeeded in its gamble to sail west, avoiding Portuguese waters.

‘Conceptual revolution’ 


In spite of the setbacks and the dispute as to who should claim the glory, the story itself sailed into history.
""Magellan marked a conceptual revolution,"" said Jose Manuel Marques, who is leading the Portuguese commemorations to mark the 500th anniversary.
""He gave us for the first time a complete vision of the world, which showed us that there is only one ocean and that the sea is the link between peoples."" ",https://img.dunyanews.tv/news/2019/August/08-05-19/news_big_images/503723_64029771.jpg,world,"
LISBON (AFP) - Five centuries ago a fleet set sail from Spain on a voyage that would become the first trip right around the world.",positive
Lockdown in occupied Kashmir as thousands more troops sent,"
SRINAGAR (AFP) - Authorities in occupied Kashmir placed large parts of the disputed region under lockdown early Monday while India sent in tens of thousands of additional troops and traded accusations of clashes with Pakistan at their de facto border.
Communications were cut, with private mobile networks, internet services and telephone landlines cut, an AFP reporter said.
Before the network disruptions, senior former and current Kashmiri political leaders tweeted that they had been put under house arrest.
The Himalayan region has surged back into the spotlight in the past few days, months after a militant attack on an Indian paramilitary convoy claimed by a Pakistan-based group sparked cross-border airstrikes by the nuclear-armed rivals.
They have controlled parts of the region since the end of British colonial rule on the subcontinent in 1947.
But both claim it in full and have fought two of three wars over the territory, where a decades-long insurgency on the Indian side has killed tens of thousands.
""As per the order, there shall be no movement of public and all educational institutions shall also remain closed,"" the state government ordered for Srinagar, the capital of Indian-occupied Kashmir, and surrounding areas in a statement obtained by AFP.
""There will be a complete bar on holding any kind of public meetings or rallies during the period of operation of this order.""
Universities, schools and colleges in the Hindu-dominated Jammu were ordered to be shut, and one district in that region was placed under lockdown.
Several other major districts of the Muslim-majority state were also placed under restrictions, local media reported.
The latest tensions started in the last 10 days after New Delhi deployed at least 10,000 troops. A security source told AFP a further 70,000 had been deployed, which is believed to be an unprecedented level.
The government has introduced other security measures over terror threat claims -- including a call to stock up food and fuel.
The measures have sparked growing panic among residents, who formed long queues outside petrol stations, food stores and cash machines.
A heavy presence of troops was seen in parts of Srinagar as gunshots sounded, although the streets remained empty, local residents told AFP.
In downtown Srinagar, government forces threw ""chili bombs"" that affect respiratory systems onto the deserted streets, a local resident said, while a senior official told AFP that nearly 300 administrative officials and top security officials had been issued with satellite phones.
""I believe I m being placed under house arrest from midnight tonight & the process has already started for other mainstream leaders,"" Omar Abdullah, a former chief minister of Jammu and Kashmir, tweeted before communications were cut.
The last time similar restrictions were imposed in the territory was in 2016 after the killing of a popular rebel leader, which sparked months of street protests that left nearly 100 dead.
The restrictions came as India and Pakistan traded tit-for-tat accusations of attacks across the Line of Control, the de facto border dividing Kashmir.
The Indian army said Sunday it had foiled an attempt by a Pakistani team of army regulars and militants to cross the Line of Control, killing ""five to seven"" attackers.
Pakistan described the claim as ""baseless"" and accused India of using cluster bombs against civilians, killing four people and injuring 11 others.
Muhammad Siddique, the father of one victim, told reporters his son Ayan Ahmad was killed by an unexploded cluster munition while he and other youngsters played with it.
New Delhi has denied using the weapons.
Pakistan s Prime Minister Imran Khan on Sunday accused India of taking ""new aggressive actions"", saying it could ""blow up into a regional crisis"".
He called a meeting of the country s national security committee to review the situation in Kashmir.
Tourists and students have scrambled to leave the picturesque region since the government said they should depart ""immediately"", amid new intelligence about ""terror threats"" to a major Hindu pilgrimage in the region.
While the Indian military and the state government have highlighted the security risk, Kashmiri and opposition politicians in New Delhi are concerned the extra troops were deployed for other reasons.
Since mid-2018, Kashmir has been under Delhi s direct rule after Prime Minister Narendra Modi s Bharatiya Janata Party withdrew support for its local partner and dissolved the local government.
There are fears Modi s Hindu nationalist government could carry out a threat to scrap the region s special status under the constitution.",https://img.dunyanews.tv/news/2019/August/08-05-19/news_big_images/503714_52592108.jpg,world,"Tourists and students have scrambled to leave the picturesque region since the government said they should depart ""immediately"", amid new intelligence about ""terror threats"" to a major Hindu pilgrimage in the region.",positive
"U.S. designates China a currency manipulator, escalating trade war","
WASHINGTON/SHANGHAI (Reuters) - A yearlong U.S.-China trade war boiled over on Monday as Washington accused Beijing of manipulating its currency after China let the yuan drop to its lowest point in more than a decade.
The U.S. Treasury Department announced late on Monday that it had determined for the first time since 1994 that China was manipulating its currency, knocking the U.S. dollar .DXY sharply lower and sending gold prices XAU= to a six-year high.
The designation by U.S. Treasury Secretary Steven Mnuchin starts a formal process of bilateral negotiations between the world’s two largest economies, and fulfills a promise made by U.S. President Donald Trump on his first day in office.
“As a result of this determination, Secretary Mnuchin will engage with the International Monetary Fund to eliminate the unfair competitive advantage created by China’s latest actions,” the Treasury Department said.
The IMF had no immediate comment. Last month, the global lender said China’s yuan was broadly in line with economic fundamentals, while the U.S. dollar was overvalued by 6% to 12%.
The Treasury statement, made after the stock trading session ended, sent S&P 500 futures EScv1 down more than 1%, suggesting investors expect Wall Street to open on Tuesday with additional losses following Monday’s drop of 3% on the S&P 500.
The U.S. action came after China let its currency weaken 1.4%, sending it past the key 7-per-dollar level for the first time in more than a decade. Beijing also halted U.S. agricultural purchases, inflaming a trade war that has roiled financial markets, disrupted supply chains and slowed global growth.
Even before the formal designation, Trump on Monday accused Beijing on Twitter of manipulating its currency.
“China dropped the price of their currency to an almost a historic low. It’s called ‘currency manipulation.’ Are you listening Federal Reserve? This is a major violation which will greatly weaken China over time!” Trump tweeted.
Trump had stunned financial markets last week by vowing to impose 10% tariffs on the remaining $300 billion of Chinese imports from Sept. 1.
In its statement, the Treasury Department said the People’s Bank of China (PBOC) on Monday made clear that Chinese authorities had ample control over the yuan exchange rate despite their rejection of any claims of manipulation.
“This is an open acknowledgement by the PBOC that it has extensive experience manipulating its currency and remains prepared to do so on an ongoing basis,” the Treasury statement said.
It said China’s actions violate its commitment to refrain from competitive devaluation as part of the Group of 20 industrialized countries. Treasury said it expected China to adhere to those commitments and not target China’s exchange rate for competitive purposes.
U.S. law sets out three criteria for identifying manipulation among major trading partners: a material global current account surplus, a significant bilateral trade surplus with the United States, and persistent one-way intervention in foreign exchange markets.
After determining a country is a manipulator, the Treasury is required to demand special talks aimed at correcting an undervalued currency, with penalties such as exclusion from U.S. government procurement contracts.
The U.S. Treasury had designated Taiwan and South Korea as currency manipulators in 1988, the year that Congress enacted the currency review law. China was the last country to get the designation, in 1994.
Mark Sobel, a former senior Treasury and IMF official, said Mnuchin was probably ordered by Trump to issue the designation.
“It’s ridiculous that they’ve declared China a currency manipulator. They don’t have any meaningful tools to do anything about it, unless they just want to pile more tariffs on,” said Sobol, who now works with the Official Monetary and Financial Institutions Forum, a London-based think tank.

PBOC DENIES COMPETITIVE DEVALUATION

Before the U.S. designation, the People’s Bank of China (PBOC) provided an early impetus for yuan bears by setting a daily rate for the currency at its weakest level in eight months, weakening a long defense that kept the yuan stronger than 7 to the dollar.
The move was made with the blessing of policymakers to factor in market concerns around the U.S.-China trade war and its effect on China’s weakening economic growth, three people with knowledge of Chinese monetary deliberations told Reuters.
Hours before the U.S. action, PBOC Governor Yi Gang, who has been a key player in U.S.-China trade negotiations, said the yuan was now at an appropriate level given China’s economic fundamentals. He said that China would not engage in a competitive devaluation and would maintain the stability and continuity of foreign exchange management policies.
The PBOC had linked the yuan’s weakness to the fallout from the trade war, but said it would not change its currency policy and that two-way fluctuations in the yuan’s value were normal.
With the escalating trade war giving Beijing fewer reasons to maintain yuan stability, some analysts said they expect the currency to continue to weaken further to as low as 7.3 to the dollar.
The flare-up in trade tensions has renewed global financial market concerns over how much China will allow the yuan to weaken to offset heavier pressure on its exporters.
Despite slowing economic growth over the past year amid the intensifying trade war, China has not seen a rush of capital flight, thanks to capital controls put in place during the last economic downturn and growing foreign inflows into Chinese stocks and bonds.",https://img.dunyanews.tv/news/2019/August/08-06-19/news_big_images/503885_28907651.jpg,business,"The PBOC had linked the yuan’s weakness to the fallout from the trade war, but said it would not change its currency policy and that two-way fluctuations in the yuan’s value were normal.",positive
"Asia stocks hit six-month low as investors flee to safety, yuan slumps","
SYDNEY (Reuters) - Asian shares suffered their steepest daily drop in nine months on Monday, as Sino-U.S. trade friction sent the yuan slumping to a more than decade trough and stampeded investors into safe harbours including the yen, bonds and gold.
Markets have been badly spooked since U.S. President Donald Trump abruptly declared he would slap 10% tariffs on $300 billion (£246.9 billion) in Chinese imports, ending a month-long trade truce. China vowed on Friday to fight back.
In response, China s yuan CNH= CNY= burst beyond the psychological 7-per-dollar threshold in a move that threatened to unleash a whole new front in the trade hostilities - a currency war.
“Everything is selling off right now,” said Ray Attrill, head of forex strategy at National Australia Bank in Sydney. “We have no reason to expect any cessation in selling unless we see any strong action to defend any CNY or CNH weakness.”
“Our working assumption is that we are unlikely to see any meaningful resolution to the trade dispute anytime soon.”
Asian share markets were a sea of red with Japan s Nikkei .N225 shedding 2.3% to the lowest since early June. It was the sharpest daily drop since March and led Japanese officials to call a special meeting to discuss market turmoil.
Australian shares slipped about 1.5% to spend their fourth straight session in the red, and South Korea s KOSPI .KS11 tumbled 2.1% to hit its lowest since December 2016.
MSCI s broadest index of Asia-Pacific shares outside Japan .MIAPJ0000PUS sank 2.2% to depths not seen since late January.In China, the blue-chip index .CSI300 fell 1% while the troubled Hong Kong market .HSI hit a seven-month trough.
The pain was quick to spread, with futures for the S&P500 ESc1, the FTSE FFIc1 and EUROSTOXX STXEc1 all down more than 1%.
Oil prices were dragged down on demand worries, while gold climbed 0.8% to $1,452.17 an ounce XAU=.
The grim mood followed declines on Wall Street on Friday with MSCI’s gauge of world stocks .MIWD00000PUS posting its largest weekly loss of the year.
The trade dispute between the world’s two largest economies has already disrupted global supply chains and investment.
The abrupt escalation capped a critical week for global markets after the U.S. Federal Reserve delivered a widely anticipated interest rate cut and played down expectations of further easing.
EVER DEEPER CUTS
So far, investors are not buying Fed Chairman Jerome Powell’s claim that the 25-basis-point rate reduction was a mere “mid-cycle adjustment to policy”.
Futures are now pricing in deeper cuts than before last week’s Fed meeting. The terminal U.S. rate <0#FF:> is seen at 1.22%, 93 basis points below the current effective rate.
Analysts at TD Securities are forecasting no less than five more cuts from the Fed, amounting to 125 basis points of easing, over the coming year or so.
Bond markets were well ahead of the game as U.S. 10-year yields US10YT=RR dived 7 basis points to 1.77%, a violent shift for usually cautious Asian hours. Yields in Australia and New Zealand touched all-time lows.
German 10-year government bond yields DE10YT=RR dropped on Friday to an all-time low of -0.502% and the country’s entire government bond yield curve turned negative for the first time ever.
The flight to safety lifted the yen, which often gains at times of stress thanks to Japan s position as the world s largest creditor. The dollar slipped to a seven-month trough of 105.78 yen JPY=, while the euro sank to its lowest since April 2017 at 117.64 yen EURJPY=.
That dragged the dollar index .DXY off 0.1%, though it was up against most other Asian currencies and those exposed to China or commodities including the Australian dollar.
The Aussie AUD=D3, a liquid proxy for emerging market and China risk, slipped to a fresh seven-month trough at $0.6748 after losing 1.6% last week.
The Swiss franc CHF= was boosted by safe-haven demand from the escalating trade tensions. Trump is also eyeing tariffs on the European Union, but is yet to make any formal announcements. The euro EUR= was relatively steady on the dollar at $1.1125.
Sterling GBP= hovered near 2017 lows at $1.2150, pressured by concerns about Britain exiting the European Union without a deal in place.
Oil extended losses with U.S crude off 26 cents at 55.40 and Brent down 35 cents at $61.54.  ",https://img.dunyanews.tv/news/2019/August/08-05-19/news_big_images/503744_12111702.jpg,business,"
SYDNEY (Reuters) - Asian shares suffered their steepest daily drop in nine months on Monday, as Sino-U.S. trade friction sent the yuan slumping to a more than decade trough and stampeded investors into safe harbours including the yen, bonds and gold.",positive
