title,news,img-url,category,summery,opinion
,,,,,
Bullet recovered from female passenger’s luggage at Multan airport,"
MULTAN: Airports Security Force (ASF) personnel have recovered a pistol’s bullet from the luggage of a female passenger at Multan International Airport, ARY News reported on Thursday.
The woman has said to the security officials that the bullet was mistakenly left in her luggage, said ASF sources.
However, the woman was allowed to leave the airport after completion of legal procedures.

 Earlier on July 11, Airport Security Force (ASF) had foiled a bid of smuggling drugs abroad from the Islamabad airport.
Read: ASF seizes drugs at Islamabad airport
As per details, officials of the ASF recovered 824 grams of drugs from a passenger from a Doha-bound flight.
The arrested man was identified as Inayatullah, a resident of Hangu. The drugs were concealed in the green tea, the passenger was carrying with him, the officials said.
The passenger was handed over to the Anti-Narcotics Force (ANF) for further investigation into the matter by the ASF officials.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/08/Multan-airport-1-750x369.jpg,PAKISTAN,"The woman has said to the security officials that the bullet was mistakenly left in her luggage, said ASF sources.",neutral
,,,,,
Federal Ombudsman submits report in SC over jails’ condition,"
ISLAMABAD: Federal Ombudsman on Thursday submitted a report in the Supreme Court (SC) regarding the dilapidated situation of jails across the country, ARY News reported.
The recommendations made for the reformations in jails across the country were also the part of the report which was submitted in the apex court.
Read: 18 inmates in KP jails suffering from AIDS, National Assembly told

 The report stated that the federal ombudsman chaired high-level meetings for the betterment of jails while different suggestions were forwarded for the reformations.
The suggestions were forwarded by a lawyer, Hafiz Ehsaan, which urged the higher authorities to activate provincial and district-level committee for the improvements. It is also recommended to keep an eye over the performance of the committees which should be bound to visit jails at least once in a month.
Read: 81 prisoners still in Lahore jails after completing sentences, LHC told
Interior Ministry and provincial home departments were also advised to expedite reformations’ process for jails besides bringing automation and special medical facilities with the assistance of donors. The report suggested undergoing medical tests of all prisoners for the diagnosis of life-threatening diseases like AIDS and Hepatitis.
A separate prison cell should be established for drug-addicted and mentally-ill prisoners. It is also advised to establish special funds for the welfare of prisoners and to pay fines of the inmates who are not wealthy enough to pay it.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/08/jails-condition-Pakistan-1-750x369.jpg,PAKISTAN,"Read: 18 inmates in KP jails suffering from AIDS, National Assembly told

 The report stated that the federal ombudsman chaired high-level meetings for the betterment of jails while different suggestions were forwarded for the reformations.",neutral
,,,,,
"Fawad Chaudhry advises PPP, PML-N not to play in hands of Maulana Fazl","
KARACHI: Federal Minister for Science and Technology Fawad Chaudhry has suggested Pakistan Peoples Party (PPP) and Pakistan Muslim League-Nawaz (PML-N) not to play in the hands of Maulana Fazlur Rehman, ARY News reported on Thursday.
“The narrative of opposition parties rejected with the failure of their move of removing Senate Chairman,” he said while talking to media outside the Parliament.
The federal minister said that the majority of Senators voted in the favour of Senate Chairman Sadiq Sanjrani to save the system.

 Fawad hoped the opposition would not repeat any such move as this one had been failed and affected them badly.
“Maryam Safdar and Bilawal should learn a lesson from such failed moves,” he added.
Read More:Sadiq Sanjrani survives no-confidence motion in Senate
Earlier in the day, Minister for Water Resources Faisal Vawda congratulated the whole nation after Chairman Senate Sadiq Sanjrani survived the no-trust motion.
“I had already told that the opposition parties would be failed in removing Senate Chairman Sadiq Sanjrani, who was running the house smoothly and effectively,” he said while talking to ARY News.
The minister thanked all the senators who voted against the no-trust motion and also congratulated Chairman Senate Sadiq Sanjrani on maintaining his seat.
It is pertinent to mention that earlier today, Senate Chairman Sadiq Sanjrani survived the no-trust motion against him, tabled by the opposition parties.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/07/Fawad-Chaudhry-750x369-750x369.jpg,PAKISTAN,"“The narrative of opposition parties rejected with the failure of their move of removing Senate Chairman,” he said while talking to media outside the Parliament.",neutral
,,,,,
"FIA officials arrest man involved in human smuggling, recovers 23 passports","
ISLAMABAD: The officials of the Federal Investigation Agency’s (FIA) anti-human smuggling cell claimed to have arrested a man involved in defrauding people for giving them employment in foreign countries, ARY News reported on Thursday.
FIA officials said that a fake agent, reportedly named as Dildar Hussain, was arrested over his involvement in human smuggling. The officials have also recovered 23 passports from his possession.
The arrested man has been transferred to an undisclosed location for further investigation.

 Earlier on Tuesday, FIA had arrested a conman posing as ‘an official of the Defence Ministry’ for issuing fake visas to the people.
Read: Criminal syndicate posing as online taxi drivers busted in Karachi
The accused person, Musaab, defrauded many citizens through preparing fake visas for Germany and Canada, the FIA spokesperson said.
It emerged that the conman looted millions from the citizens and transferred a huge amount of money in his wife’s bank account. Musaab was arrested in a raid conducted by the FIA officials, whereas, the intel officers also recovered fake visa stickers from his possession.
In a separate raid on Tuesday, the officials of FIA anti-human trafficking wing had arrested an alleged human smuggler, who was reportedly named as Babar Shehzad, from Kashmir Highway.
The arrest was made over a complaint of a differently-abled woman who was diddled by the man over promises of employment in the United States (US) and her medical treatment, FIA officials said.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/07/FIA-1-750x369.jpg,PAKISTAN,"
ISLAMABAD: The officials of the Federal Investigation Agency’s (FIA) anti-human smuggling cell claimed to have arrested a man involved in defrauding people for giving them employment in foreign countries, ARY News reported on Thursday.",neutral
,,,,,
Opposition parties should work for welfare of common man: Asad Qaiser  ,"
ISLAMABAD: National Assembly Speaker Asad Qaiser on Thursday urged opposition parties to set aside personal vendetta and work for welfare of common man, Radio Pakistan reported.
Speaking in a private news channel program, Qaiser said there was need to discharge responsibilities collectively for addressing water crisis, economic and agriculture condition.
The speaker said there must be debate on national challenges and in this regard, united efforts were needed to achieve the objectives.

 Commenting on vote of no confidence move against Chairman Senate, he said it was the victory of Senate working relationship which Sadiq Sanjrani maintained throughout the year with humble attitude.
Read More: Sadiq Sanjrani survives no-confidence motion in Senate
Earlier in the day, Sadiq Sanjrani would continue to serve as the Senate Chairman following the failure of Opposition’s no-confidence motion against him.
As per details, 50 votes had been cast in favour of the no-confidence motion against Sanjrani, thus the resolution was not adopted in the Senate.
The secret voting on the no-confidence motion took place in the upper house. A total of 53 votes were required to remove the Senate chairman.

At the onset of the session, 64 senators had favoured the no-trust motion tabled by Raja Zafarul Haq, following which, the polling kicked off in the Senate.


Comments comments  ",https://arynews.tv/wp-content/uploads/2018/10/Asad-Qaiser-750x369.jpg,PAKISTAN,"Read More: Sadiq Sanjrani survives no-confidence motion in Senate
Earlier in the day, Sadiq Sanjrani would continue to serve as the Senate Chairman following the failure of Opposition’s no-confidence motion against him.",neutral
,,,,,
Fresh migrant stand-off with Italy’s Salvini,"
ROME: A charity rescue ship run by German NGO Sea-Eye was blocked outside Italian territorial waters on Thursday with 40 migrants on board, after Italy’s far-right interior minister banned it from entering.
The migrants on the Alan Kurdi ship, rescued Wednesday off Libya, hail from West Africa and include a pregnant woman, three young children and a man with gunshot wounds, according to Sea-Eye.
There were also two survivors of a bombing of a Tripoli detention centre that killed dozens of migrants in July, it said.

 Italian Interior Minister Matteo Salvini, who has taken a hard line against migrants entering the country, said the rescue was a “provocation” and accused the crew of behaving “in a petty fashion”.
Meanwhile two other charity ships were set to provide another challenge to Salvini, who is also deputy prime minister.
On Thursday the Spanish migrant rescue charity Proactiva Open Arms ship rescued 52 people, including 16 women and two babies, found adrift in a boat that was taking on water and in danger of capsizing midway between the Libyan coast and the Italian island of Lampedusa.
Meanwhile the Norwegian-flagged Ocean Viking, operating for Humanitarian groups SOS Mediterranee and Doctors and Without Borders (known by its French initials MSF), was preparing to set sail for the zone off the Libyan coast where migrants have frequently been rescued.
‘This is blackmail’
The Alan Kurdi ship sailed north from Libyan waters overnight and came to a stop off Lampedusa on Thursday.
Salvini says the rescue operation took place much closer to Tunisia than Lampedusa, so those saved should be taken there.
But rights campaigners say Tunisia cannot be considered a “safe port” because it has repeatedly blocked migrants at sea before repatriating them, without giving them time to apply for asylum.
The minister blocked an Italian coast guard ship off Lampedusa last week, only letting the migrants disembark in Sicily on Wednesday after a deal with the Italian church and five European countries to take them.
On Thursday Salvini said that the German government had told the European Commission that unless the 40 migrants onboard the Alan Kurdi were allowed to disembark in Italy it would not take in a group of 30 migrants it had already promised to accept.
“This is real blackmail,” said Salvini. “It confirms that other European countries consider Italy as their refugee camp, but things have changed and we no longer accept orders and invasions.”
There was no immediate word from Berlin on Salvini’s accusation.
During its last rotation off Libya in early July, the Alan Kurdi rescued 109 migrants and disembarked them in Malta.
A few days earlier, the Sea-Watch — another German charity — forcibly landed migrants in Lampedusa after deciding those rescued posed a danger to themselves and others after a lengthy stand-off at sea.
Captain Carola Rackete was arrested but it was overturned by a court, however the ship was seized as part of a police investigation.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/08/Fresh-migrant-stand-off-Italy-1-750x369.jpg,INTERNATIONAL,"The minister blocked an Italian coast guard ship off Lampedusa last week, only letting the migrants disembark in Sicily on Wednesday after a deal with the Italian church and five European countries to take them.",neutral
,,,,,
Calls for justice for Zimbabwe protesters shot after election,"
HARARE: Zimbabwe’s government came under fire on Thursday for failing to bring to justice soldiers who killed six people and injured dozens in post-election protests a year ago.
Soldiers opened fire on August 1, 2018 on unarmed demonstrators protesting a delay in the release of the July 2018 election results – fatally shooting six and wounding 35 more.
The shootings triggered international outrage and undermined the new administration’s attempts to break away from the brutality of ex-president Robert Mugabe’s rule.

 In a statement marking the anniversary of the killings, Amnesty International said there was enough media evidence to identify the soldiers who used live ammunition on the protesters.
“If the Zimbabwean government wants to demonstrate that it is committed to human rights, it needs to ensure that the wheels of justice start turning faster than they have done over the past year,” said Muleya Mwananyanda, Amnesty International’s deputy director for Southern Africa.
“The tragedy of the post-election shootings is compounded by the fact that no one in the army suspected to be responsible for the bloodshed has been held to account for these brutal killings,” she said.
An inquest into the fatal shooting of the six people blamed the military and police, saying the use of live fire was “unjustified and disproportionate”.
The Canadian embassy in Harare on Thursday tweeted, calling on the government “to fully implement recommendations of the …inquiry”.
US ambassador to Harare Brian Nichols said in a statement “unfortunately” over seven months after the inquiry report was released, government had done “very little” to apply the recommendations.
“I have yet to learn of a single soldier or security forces member held to account for the deaths of civilians as the report clearly mandated,” he said.
Emmerson Mnangagwa, who took over from long-time autocrat Mugabe, went into the July 2018 elections vowing to revive Zimbabwe’s economy, end cash shortages, mend fences with former western allies and lure foreign investors.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/08/Zimbabwe-protest-1-750x369.jpg,INTERNATIONAL,"
HARARE: Zimbabwe’s government came under fire on Thursday for failing to bring to justice soldiers who killed six people and injured dozens in post-election protests a year ago.",neutral
,,,,,
Russian ‘mass unrest’ probe arrests five amid opposition crackdown,"
MOSCOW: Russian investigators said Thursday they had detained five people as part of a criminal probe into mass unrest, in an apparent attempt to crush a wave of peaceful protests demanding fair elections.
The investigation into mass unrest, a crime punishable by up to 15 years in prison, and violence against police, came after thousands of people protested in Moscow last week against the exclusion of opposition candidates from local elections.
Authorities launched the clampdown as opposition politicians are fighting to get on the ballot for a Moscow parliament election in September amid anger over worsening living standards which has dented President Vladimir Putin’s approval ratings.

 The investigators said Thursday more than 10 people had been identified who helped organise and participated in an unauthorised rally in central Moscow on Saturday.
Five participants have been detained including Alexei Minyaylo, a well-known activist and aide to Lyubov Sobol, an independent politician who has fought to get on the ballot.
‘We will win’ 
Minyaylo’s apartment was searched in the middle of the night, he said in a Facebook post.
“Let them come, I am not afraid,” he said ahead of his detention, urging Muscovites to continue protesting. “We will win.”
Sobol, 31, said she considered Minyaylo’s arrest pressure against her. “I will not give up and will continue to stand for our rights,” she said on Twitter.
Sobol, who is a close ally of jailed opposition politician Alexei Navalny, has been refusing food for 19 days to protest her exclusion from the September election.
Minyaylo has been on hunger strike in solidarity with her.
Also on Thursday, the general director of liberal channel TV Rain, Natalia Sindeeva, said tax authorities had launched a probe into the media outlet.
TV Rain removed its paywall to give Russians access to live coverage of the July 27 protest and other news.
Almost 1,400 people were arrested on Saturday.
Nearly all prominent opposition leaders and many independent would-be candidates were detained ahead of the rally and jailed for up to 30 days, but many of the others have since been released.
The opposition denies widespread unrest, insisting that the rally was peaceful and that police used violence against protesters, not the other way around.
Corruption accusation
The probes are part of the largest crackdown on dissenters since 2012, when thousands of people protested against Putin’s return to the presidency after four years as prime minister.
More than 30 people were prosecuted in connection with the 2012 clashes and most of them were sentenced to prison terms of between two to three years on average.
This week, Moscow mayor Sergei Sobyanin thanked riot police for breaking up the rally and accused the opposition of seeking to stage a power grab.
“This is not Zimbabwe,” he added.
In a new investigation, Navalny’s Anti-Corruption Fund on Thursday accused the Moscow mayor’s first deputy of corruption.
The report alleged that Natalia Sergunina, 40, had sold Moscow property at knock-down prices to her close relatives.
According to the Anti-Corruption Fund, Sergunina’s family now controls property worth 6.5 billion rubles ($101 million) including a two-million-euro mansion in Vienna.
There was no immediate comment from Sergunina or the mayor’s office.
Sobol has called on Russians to take part in a peaceful “walk” in central Moscow on Saturday.
More than 17,000 people on Facebook have expressed interest in that rally despite the threat of new violence.
Liberal newspaper Vedomosti said that pressing ahead with the crackdown now would be more dangerous for the authorities than in 2012 as more people were prepared to take part in protests.
The newspaper urged officials to allow opposition candidates to run in the September 8 polls to defuse the political crisis.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/08/Russia-arrests-1-750x369.jpg,INTERNATIONAL,Liberal newspaper Vedomosti said that pressing ahead with the crackdown now would be more dangerous for the authorities than in 2012 as more people were prepared to take part in protests.,neutral
,,,,,
U.N. chief says world will lose brake on nuclear war with end of INF treaty,"
NEW YORK: United Nations Secretary-General Antonio Guterres is concerned by rising tensions between nuclear-armed states, warning “the world will lose an invaluable brake on nuclear war” with the expiration of the Intermediate-range Nuclear Forces Treaty (INF) on Friday.
“This will likely heighten, not reduce, the threat posed by ballistic missiles,” Guterres told reporters. “Regardless of what transpires, the parties should avoid destabilizing developments and urgently seek agreement on a new common path for international arms control.”
Barring a last-minute decision by Russia to destroy a new medium-range missile that NATO says violates the INF, the United States is set to pull out of the accord on Aug. 2, arguing that it needs to develop its own warheads to deter Moscow.

 Moscow says it is fully compliant with the treaty, negotiated by former U.S. President Ronald Reagan and Soviet leader Mikhail Gorbachev, which eliminated the medium-range missile arsenals of the world’s two biggest nuclear powers.
The breakdown of the treaty, the latest in a growing list of East-West tensions, is of grave concern because medium-range rockets would allow Russia to launch a nuclear attack on Europe at very short notice, Western experts and officials say.
Read More: Risk of nuclear war now highest since WWII, says UN expert
“I strongly encourage the United States and the Russian Federation to extend the so-called New Start agreement to provide stability and the time to negotiate future arms control measures,” Guterres said.
The 2011 New START treaty, a U.S.-Russia arms control pact which limits deployed strategic nuclear weapons, is set to expire in February 2021 but can be extended for five years if both sides agree.
Guterres also said he was “troubled by growing friction” between the economies of the United States and China. He warned of the possible “emergence of two competing blocs – each with their own dominant currency, trade and financial rules, their own internet and artificial intelligence strategy, and their own contradictory geopolitical and military views.”
The United States and China have levied billions of dollars of tariffs on each other’s goods in a year-long trade war, disrupting global supply chains and roiling financial markets.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/01/antonio-guterres-old_pic-750x369.jpg,INTERNATIONAL,"Read More: Risk of nuclear war now highest since WWII, says UN expert
“I strongly encourage the United States and the Russian Federation to extend the so-called New Start agreement to provide stability and the time to negotiate future arms control measures,” Guterres said.",neutral
,,,,,
US to slap 10% tariff on $300 bn more in Chinese goods: Trump,"
WASHINGTON: President Donald Trump announced Thursday he will hit China with punitive tariffs on another $300 billion in goods, escalating his trade war after accusing Beijing of reneging on more promises.
The sudden deterioration meant the world’s two largest economies have now erected trade barriers covering virtually all of their $660 billion in annual two-way merchandise trade — a prospect that confirmed economists’ fears and sent shudders through Wall Street.
The 10 percent duties will take effect September 1, and come on top of the 25 percent tariffs on $250 billion in imports already in place.

 Trump said on Twitter that Beijing had agreed “to buy agricultural product from the US in large quantities but did not do so.”
“Additionally, my friend President Xi said that he would stop the sale of fentanyl to the United States — this never happened, and many Americans continue to die!” Trump said, referring to the highly potent and addictive opioid.
After resuming face-to-face talks in Shanghai this week, trade negotiators were set to reconvene in Washington in early September for another round of discussions, just after the new tariffs take effect.
Up to now, US officials had worked prevent tariffs from hitting popular consumer items but the duties will soon cover the vast expanse of everyday Chinese-made goods and consumer electronics — mobile telephones, baby carriages, tampons, watches and toys.
While other parts of the US economy have begun to slow, the dominant retail sector has been a bright spot, helping bolster growth despite the general slowdown in most other industrialized nations.
Wall Street dove into the red following Trump’s announcement, with retailers, hit particularly hard. The Dow Jones Industrial Average was down 1.1 percent shortly after 1900 GMT.
Even so, Trump seemed upbeat: “We look forward to continuing our positive dialogue with China on a comprehensive Trade Deal, and feel that the future between our two countries will be a very bright one!”
US-China trade talks this year have alternated between progress and disaster, appearing to collapse in May only to be revived two months later after a meeting in Japan between Trump and Xi Jinping, his Chinese counterpart.
American officials accused Beijing of reneging on core commitments they had previously made during the talks.
Trump says China has used a state-directed economic model to harm the American economy, unfairly subsidizing production and stealing intellectual property.
But economists say the trade war has increasingly undermined the global manufacturing sector and sapped business sentiment, threatening the world’s economy at a time when it is already on the wane.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/06/trump-1-750x369.jpg,INTERNATIONAL,The sudden deterioration meant the world’s two largest economies have now erected trade barriers covering virtually all of their $660 billion in annual two-way merchandise trade — a prospect that confirmed economists’ fears and sent shudders through Wall Street.,neutral
,,,,,
