title,news,img-url,category
Football association rocked by sexual abuse allegations,"
A scandal is brewing in Colombian football as allegations of discrimination and sexual abuse targeting teenage girls has shocked the nation.
Colombia’s own #MeToo movement is emerging following painful testimony from a former physiotherapist who worked with one of Colombia’s national age group teams.
Carolina Rozo, 38, disclosed she had fallen into depression after she was personally targeted by an alleged sexual predator, the coach of the women’s Under-17 team, Didier Luna.

 In addition she also alleged that girls on the team who she treated professionally had also been groomed by the same man.
Carolina Rozo, former physio of the Colombian under-17 women’s national football team, has told AFP of alleged abuse and intimidation at the hands of former coach Didier Luna
Sexism and abuse have been known to exist in Colombian football, but it took Rozo’s outspoken allegations to break the silence.
The disclosures come at a time when women’s football is experiencing a worldwide surge in popularity ahead of this year’s World Cup, to be played in France from June 7 to July 7.
The charges also shine a light on a post-#MeToo world in which Colombian women feel empowered to speak out against discrimination and sexual aggression.
“It’s a very important time,” said Colombian journalist Alejandro Pino, who has been documenting abuse cases.
“Now we have a generation of players, especially women, who are educated and are aware that they can demand that their right be respected.”
Rozo was appointed physiotherapist for the Colombian teenage squad in late 2017 as the team were preparing for that year’s women’s Under-17 World Cup in December and the South American championship the following year.
She survived just six months in the post and suffered a nightmare experience after refusing Luna’s alleged advances.
“He says to me ‘I just want you to give me a bit of your heart’, then that’s when I say ‘No, wait a moment… it’s not what I’m looking for, please respect that’,” she told AFP in an interview.
The rejection triggered an angry response and Luna warned her to “assume the consequences.”
She soon found out what he meant, saying that she suffered professional harassment and intimidation, eventually succumbing to depression.
Players of the Colombian women’s national football team train amid a brewing scandal over allegations of abuse and harassment
Not normal
Meanwhile girls on the team who were less able to stand up for themselves faced verbal aggression and touchings, she said.
“I noticed since the gathering in December (for 2017 World Cup preparations) the approach that he had with the girls, touching their backsides, approaching them, challenging them to kiss him, being rude to them, and then going out and touching their backside. This is not normal,” Rozo said.
She informed her superiors in the Colombian Football Federation but says it was not until her allegations began appearing in the media that Luna was dismissed.
Abuse allegations were not limited to one predator. The father of one of the team members has recounted the girl’s experiences at the hands of another team official, conditioning coach Sigifredo Alonso.
“She told me that he … entered her room and tried to interfere with her,” Jhon Cano told a local radio station.
He said he had complained to the federation, “but they never got back to me”.
However Alonso has since been dismissed and investigators are probing the allegations.
Colombians have also been shocked by allegations from two players on the women’s senior international team, Isabella Echeverri and Melissa Ortiz, of financial discrimination.
They says former coach Felipe Taborda demanded money for picking them for the team and they even had to pay for their own uniforms when playing for their country.
Seventeen players signed a statement denouncing discrimination compared to the men’s team, saying they were even forced to pay their own medical bills.
Men are also speaking out. Two former referees, Harold Perilla and Carlos Chavez, recently accused Oscar Julian Ruiz, one of South America’s most powerful match officials, of harassment and abuse.
Contacted by AFP, Ruiz, a referee at the 2002, 2006 and 2010 World Cups and now a coach at the South American football confederation, said he had been advised by his lawyers not to comment on the allegations.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/football-sexual-abuse-750x369.jpg,INTERNATIONAL
Rahul Gandhi files 2nd election nomination for UP stronghold,"
India’s Congress party chief Rahul Gandhi has filed his nomination for another term as a member of Parliament from Amethi, a family bastion in the vote-rich state of Uttar Pradesh.
Gandhi’s mother, Sonia Gandhi, the widow of assassinated Indian Prime Minister Rajiv Gandhi, who is running for a seat from Rae Bareli, another city in Uttar Pradesh, joined her son in Amethi on Wednesday, a day before voting in India’s multi-phase national elections begins for the Lok Sabha, the lower house of Parliament.
Gandhi’s sister, Priyanka Gandhi, the Congress party manager of the eastern half of Uttar Pradesh, and her husband, were also present.

 Up for grabs in Uttar Pradesh are 80 of the Lok Sahba’s 543 elected seats.
Gandhi is also running from Wayanad in Kerala state.

Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/5cada4572c799-750x430.jpg,INTERNATIONAL
New Zealand votes to amend gun laws after Christchurch attack,"
WELLINGTON: Lawmakers in New Zealand voted almost unanimously on Wednesday to change gun laws, less than a month after its worst peacetime mass shooting, in which 50 people were killed in attacks on two mosques in Christchurch.
Parliament passed the gun reform bill, the first substantial changes to New Zealand’s gun laws in decades, by 119 to 1. It must now receive royal assent from the governor general to become law.
“There have been very few occasions when I have seen parliament come together in this way, and I can’t imagine circumstances when it is more necessary,” Prime Minister Jacinda Ardern said in presenting the legislation.

 Ardern banned the sale of all military style semi-automatics (MSSA) and assault rifles just six days after the March 15 shooting, and announced plans to tighten gun laws.
A lone gunman used semi-automatic guns in the Christchurch mosque attacks, killing 50 people as they attended Friday prayers.

Authorities have charged Australian Brenton Tarrant, 28, a suspected white supremacist, with 50 counts of murder following the attacks.
The new curbs bar the circulation and use of most semi-automatic firearms, parts that convert firearms into semi-automatic firearms, magazines over a certain capacity, and some shotguns.
Existing gun laws had provided for a standard A-category gun license covering semi-automatics limited to seven shots.
The bill grants an amnesty until Sept. 30 for people to surrender prohibited items. More than 300 weapons had already been handed in, police minister Stuart Nash told parliament.
The government has begun work on a second arms amendment bill it hopes to introduce in June, he said, adding that the measure would tackle issues regarding a gun registry, among others.
The government has faced criticism from some quarters for rushing through the bill. Wednesday’s dissenting vote came from David Seymour, leader of the small free-market ACT Party, who questioned why the measure was being rushed through.
Ardern said majority lawmakers believe such guns had no place in New Zealand.
“We are ultimately here because 50 people died and they do not have a voice,” she added. “We, in this house, are their voice and today we have used that voice wisely.”
Since last month’s shooting, New Zealand has tightened security and cancelled several events in Auckland, its largest city, intended to commemorate ANZAC Day on April 25.
“There is no information about a specific threat to ANZAC events,” police official Karyn Malthus, said in a statement. “However it’s important that the public be safe, and feel safe, at events in the current environment.”
In 1996, neighbouring Australia banned semi-automatic weapons and launched a gun buyback after the Port Arthur massacre that killed 35 people.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/03/Christchurch-gunman-Brenton-Tarrant-750x369.jpg,INTERNATIONAL
Setback for Modi as Indian SC to review ‘secret’ Rafale deal documents,"
NEW DELHI: The Indian Supreme Court (SC) on Wednesday ruled out to review the ‘secret’ Rafale deal documents after rejecting government’s claim of privilege on the newly published Rafale papers.
“We deem it proper to dismiss the Union’s plea,” a three-judge bench led by CJI Ranjan Gogoi said. The court will fix a date for the review hearing later.
The government had alleged that these documents widely published in the media had been purloined or stolen and hence were not to be admitted as evidence in the court proceedings.

 The petitioners, who sought a review of the court’s clean chit on the ground of errors of fact, urged the court to examine these documents during the review hearing.
Read more:Rahul Gandhi demands inquiry against Modi in Rafale case
Former French President Francois Hollande, who approved the deal when he was in office, had triggered a political storm in India after he said the Indian government influenced the choice of a local partner in the deal.
New Delhi is denying the allegations, but opposition parties are gunning for Prime Minister Narendra Modi over the 2016 purchase of 36 Rafale planes estimated to be worth $8.7 billion, saying he overpaid for the planes and had not been transparent.
Comments comments  ",,INTERNATIONAL
Canada’s golden boy Trudeau sinks in polls as scandal takes toll,"
OTTAWA: When Canadian Prime Minister Justin Trudeau took office in late 2015, he was a political golden boy who seemed destined to build on the legend of his father, who led the country for more than 15 years.
But six months ahead of an October election, polls suggest the 47-year-old politician with the broad smile and a penchant for colourful socks could become the first prime minister to lose power after a single majority mandate since the 1930s.
Trudeau is mired in a relentless scandal over alleged interference in a corporate corruption case that has led to the resignations of two Cabinet members, his top advisor, and the head of the federal civil service.

 The ruling Liberals have lost six percentage points since the start of the year, ceding the lead to the rival Conservatives, according to a Nanos Research poll published on Tuesday.
If an election were held now, the Conservatives would win 34.9 percent of the vote, the Liberals 32.8 percent and the left-leaning New Democratic Party 16.6 percent. The poll suggests the result would be deadlock or a fragile minority government.
“The Liberals have taken a hit, but they’re still competitive,” said pollster Nik Nanos. “The most significant effect has been the negative impact on the prime minister’s personal brand.”
An Ipsos poll from last month put the Conservatives at 40 percent, 10 points ahead of the Liberals.
Trudeau, the oldest son of the late Prime Minister Pierre Trudeau, has from the start pushed a progressive agenda in support of gender equality, the environment and aboriginal rights, all issues that appeal to his core voters, but which after more than three years sound increasingly scripted to some.
Trudeau is not helped by the optics of the scandal involving SNC-Lavalin Group Inc, a prominent Montreal-based engineering and construction firm that has been accused of bribing Libyan officials to get contracts between 2001 and 2011.
The prime minister has been on the defensive over allegations government officials inappropriately pressured Canada’s former Justice Minister Jody Wilson-Raybould to drop a criminal case against the company in favour of a deferred prosecution agreement, or out-of-court settlement.
Wilson-Raybould, the first indigenous justice minister in Canadian history, resigned over the scandal. Former Treasury Board chief Jane Philpott also quit in protest. They were two of the highest-profile women in Trudeau’s Cabinet.
Political pivot
So far, Trudeau’s strategy appears to have changed little, and people close to him say he plans toride it out without major shifts in strategy.
“Successful politicians know when to pivot, and they have a strong survival instinct,” Nanos said, calling the scandal the “first major test of Justin Trudeau’s leadership”.
Ipsos pollster Darrell Bricker said even before the crisis erupted in early February, Trudeau’s support had been softening amid complaints he had broken major commitments such as reforming the voting system and balancing the budget by 2019.
“Justin Trudeau was standing on thin ice at the end of last year, and then somebody handed him an anvil and crash, the ice broke,” Bricker said.
“There’s a credibility problem driven by a bunch of things, one of which is promises made and not kept.”
In a bid to finally put the scandal behind him, Trudeau expelled Wilson-Raybould and Philpott from the Liberal caucus last week.
Neither minister has gone quietly, and, on Tuesday, Philpott disputed the legitimacy of the expulsions.
On Sunday, Conservative Party leader Andrew Scheer revealed that Trudeau had threatened to sue him for libel over a Facebook post about the scandal.

Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/233684_7219369_updates.jpg,INTERNATIONAL
"Trump praises Egypt’s Sisi despite concerns about human rights, Russian arms","
WASHINGTON: U.S. President Donald Trump praised his Egyptian counterpart Abdel Fattah al-Sisi as a “great president” on Tuesday despite U.S. lawmakers’ concerns about his record on human rights, efforts to keep him in office until 2034 and planned Russian arms purchases.
U.S. President Donald Trump meets with Egypt’s President Abdel Fattah Al Sisi in the Oval Office at the White House in Washington, U.S., April 9, 2019. REUTERS/Kevin Lamarque
Egypt’s parliament has proposed constitutional reforms aimed at allowing Sisi to remain in power until 2034, a move criticized by senior U.S. lawmakers and advocacy groups who are also disturbed by Egypt’s repression of human rights.

 Asked if he backed the efforts to allow Sisi to potentially stay in power for another 15 years, Trump told reporters: “I think he’s doing a great job. I don’t know about the effort, I can just tell you he is doing a great job … great president.”
Sisi is a former general who came to power after the military overthrew President Mohammed Mursi in 2013 following mass protests against his rule. Sisi was elected president the following year.
Egypt, the Arab world’s most populous nation, is of strategic importance to the United States because of its peace treaty with Israel and its control of the Suez Canal, a vital waterway for global commerce as well as the U.S. military.
The U.S. Congress has appropriated $1.4 billion in bilateral assistance for Egypt in the current fiscal year, the same amount provided the previous year, according to a report by the Congressional Research Service.
While there continues to be support for aid to Egypt, members of Congress have voiced deep concerns about its reported signing of a $2 billion deal with Russia to buy more than 20 Sukhoi SU-35 fighter jets and weapons for the aircraft.
In a letter released on Monday, leading senators also said Egypt had “unjustly detained more than a dozen Americans,” called for their release, and raised “serious concerns about the erosion of political and human rights.”
The letter to U.S. Secretary of State Mike Pompeo was signed by the influential Senate Foreign Relations Committee’s Republican chairman Jim Risch, the panel’s senior Democrat Sen. Bob Menendez as well as 15 other senators.
“We are concerned (about) their deepening relationship with Russia, which also includes the loan that Moscow has provided to construct the nuclear power plant at Dabaa,” it said, referring to a 4,800 megawatt plant aimed to be in service by 2026.
The senators asked Pompeo to request that Sisi “reevaluate these decisions, which risk making his country a Russian dependency once again.”
Egypt and the Soviet Union were close allies until the 1970s, when Cairo moved closer to the United States, which brokered its 1979 peace deal with Israel.
Trump did not directly address the issue of Egypt’s planned Russian arms purchase. He said “a lot of progress has been made … in terms of terrorism and other things with Egypt.”
“We’ve never had a better relationship, Egypt and the United States, than we do right now,” Trump added as the two men spoke to reporters before meeting in the White House Oval Office.
“All the credit goes to you, Mister President,” Sisi responded through an interpret. “Thank you very much for your support on all fronts.”
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/trump2-750x369.jpg,INTERNATIONAL
"US congressional committee leaders warn Turkey on F-35, S-400","
WASHINGTON: The leaders of the U.S. Senate Foreign Relations and Armed Services Committees warned Turkey on Tuesday that it risked tough sanctions if it pursued plans to purchase Russian S-400 missile defense systems, and they threatened further legislative action.
“By the end of the year, Turkey will have either F-35 advanced fighter aircraft on its soil or a Russian S-400 surface-to-air missile defense system. It will not have both,” Republican Senators Jim Risch and Jim Inhofe and Democratic Senators Bob Menendez and Jack Reed said in a New York Times opinion column.
Risch is chairman of Foreign Relations and Menendez is ranking Democrat. Inhofe chairs Armed Services, where Reed is ranking Democrat.

 Read More: Turkey and US head for showdown over missile contracts 
As committee leaders, the senators have powers such as placing “holds” on major foreign weapons sales and major roles in writing legislation, which could include punishing Turkey if it goes ahead with the S-400 deal.
The senators said Turkey would be sanctioned, as required under U.S. law, if it goes ahead with the S-400 purchase.
“Sanctions will hit Turkey’s economy hard – rattling international markets, scaring away foreign direct investment and crippling Turkey’s aerospace and defense industry,” they said.
The United States and fellow NATO member Turkey have been at loggerheads over Ankara’s decision to purchase the S-400s, which are not compatible with NATO systems. Washington also says Turkey’s purchase of the S-400s would compromise the security of F-35 fighter jets, which are built by Lockheed Martin Corp and use stealth technology.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/missile-750x369.jpg,INTERNATIONAL
"Zimbabwe seeks $613 million aid from donors after drought, cyclone","
HARARE: Zimbabwe appealed on Tuesday for $613 million in aid from local and foreign donors to cover food imports and help with a humanitarian crisis after a severe drought and a cyclone that battered the east of the country.
An El Nino-induced drought has wilted crops across Zimbabwe and left about a third of its 15 million people in need of food assistance, according to a U.N. agency.
The situation was worsened when Zimbabwe, along with Mozambique and Malawi, were last month battered by Cyclone Idai, leaving hundreds of thousands needing food, water and shelter.

 An appeal document given to reporters by the ministry of information showed the government is seeking about $300 million in aid for food while the rest would fund emergency shelters, logistics and telecommunications among other needs.
Read More: Zimbabwe death toll rises to 64 after Cyclone Idai pounds country 
Hundreds of people have died in Mozambique and Malawi and the death toll in Zimbabwe was now 344.
Meanwhile, Information Minister Monica Mutsvangwa said the cabinet had hiked the maize price paid to farmers by 86 percent to $232 a tonne and maintained a subsidy for millers in a bid to keep the price of the staple maize meal down.
In February, Zimbabwe scrapped a 1:1 peg between the U.S. dollar and the bond notes and electronic dollars it introduced to compensate for its hard currency shortage, merging the surrogate currencies into the RTGS dollar.
Mutsvangwa said farmers would be paid 726 RTGS dollars ($232), up from 390 RTGS dollars.
The RTGS dollar was trading at 3.12 to the U.S. dollar on Tuesday on the bank market and at 4.4 on the black market.
The government is the sole buyer and seller of maize in Zimbabwe through the state-owned Grain Marketing Board.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/Zimbabway-750x369.jpg,INTERNATIONAL
"India’s rice, buffalo meat exports drop","
MUMBAI: India’s rice exports for April-February dropped 9.4 percent from a year earlier to 10.57 million tonnes, as leading buyer Bangladesh trimmed its purchases due to a bumper local harvest, a government body said in a statement on Wednesday.
The country’s buffalo meat exports during the period dropped 9.6 percent from a year ago to 1.12 million tonnes, the Agricultural and Processed Food Products Export Development Authority said, as demand moderated from the biggest buyer – China.
Guar gum exports climbed 3.5 percent to 465,705 tonnes on robust demand from the United States.

 India is the world’s biggest exporter of buffalo meat, guar gum and rice.
The country’s exports of pulses nearly doubled during the period to 261,016 tonnes, while dairy exports surged 75.7 percent to 152,736 tonnes due to government incentives for exports of skimmed milk powder, the agency said.
India will hold a general election starting on Thursday in the world’s largest democratic exercise, with Prime Minister Narendra Modi seeking a second straight term.
The election will held in seven phases until May 19 and votes will be counted on May 23.
Modi government’s inability to create a million jobs every month, and ease farmers’ distress over low product prices, has taken the shine off what is still the world’s fastest growing major economy.
From sugar farmers in Uttar Pradesh going unpaid for produce, to small businesses in the south shut because they are unable to meet the requirements of a new, unifying national tax, discontent has brewed for months.
Comments comments  ",https://arynews.tv/wp-content/uploads/2018/12/China-US-Rice-import-750x369.jpg,BUSINESS
"Offshore drilling at Kekra-I project achieves major success, claim sources","
KARACHI: The Eni led drilling for exploration of oil and gas reserves in Pakistani waters have achieved a major success, sources in the know of the matter claimed.
The ARY News quoting the sources reported that the offshore drilling of Kekra-I project has made key progress and the work has entered in its final phase.
The drilling work has reached to 5000 meters depth and nearing end to its target of 5800 meters, sources said.

 Preparations being made to forward a report to the prime minister, sources further said.
Recently international energy research agency Rystad Energy in a report said that the Eni’s Kekra project for oil and gas reserves in Pakistani waters is among three highly prospective wells in the world.
The research agency in its report on the prospective new discoveries of energy resources said that Kekra well in Pakistan have pre-drill prospective resource estimates of 1.5 billion barrels of oil or equivalent.
A group of multinational companies had started offshore drilling in January at a distance of 230 kilometers from Karachi for exploration of oil and gas.
A major drilling ship, “Mother of All Rigs” along with three supply vessels started the drilling at the site.
The companies are drilling Kekra-1 well in Indus-G block, which is located some 280 kilometres away from the Karachi coast.
They would drill around 5,800 meters deep from the sea level and are targeting to complete the spud in the next 60 days, sources earlier said.
Eni Pakistan is the operator of the block, while, Exploration and Production Pakistan BV (EEPP) is drilling the well. Besides, Pakistan’s state-owned Oil and Gas Development Company (OGDC) and Pakistan Petroleum Limited (PPL) are part of the joint venture. Each of the four firms have a 25% participating interest in the block, officials said.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/Sea-1-750x369.jpg,BUSINESS
No legal basis to ban e-cigarette imports: India’s trade ministry,"
NEW DELHI: India’s trade ministry says it cannot impose a ban on electronic cigarette imports as there is no legal basis for doing so, an internal government memo viewed by Reuters shows, in a boost for those looking to tap into the country’s growing vaping market.
This comes amid repeated calls for a ban from the country’s health ministry, which urged states and government agencies last year in an “advisory” to step up efforts to halt sales and imports, warning vaping devices pose a “great health risk”.
The country has 106 million adult smokers, second only to China, making it a lucrative market for firms such U.S.-based Juul Labs and Philip Morris International that plan to launch e-smoking devices in the country.

 India’s Jubilant group, one of whose units has the franchisee for Domino’s Pizza and Dunkin’ Donuts outlets in the country, is already exploring importing Juul’s vaping device, a company letter shows.
Halting imports of e-cigarettes into India will be against multilateral commitments with the World Trade Organization, according to the internal government memo dated March 18.
The country must first prohibit local sales through federal regulations that “can stand the scrutiny of law”, the memo adds.
Once that is done, the Directorate General of Foreign Trade (DGFT) can announce an “import ban”, the memo said.
As of now, the health ministry’s “advisory” cannot be a legal basis for a ban, the trade ministry, which has the power to impose import bans, said in the memo that is not yet public.
The DGFT did not respond to a request for comment.
A health ministry official said the ministry will work with the DGFT to explore how a ban can be imposed.
JUBILANT &amp; JUUL
India’s $12 billion cigarette market is dominated by companies such as ITC and Godfrey Phillips, both of which also sell e-cigarettes.
Its vapor-products market was valued at $15.6 million in 2017 and is seen growing nearly 60 percent annually in the next few years, Euromonitor International estimates.
Keen to tap into this growth, Juul has hired new executives in India and plans to launch its products in the country by late 2019, Reuters has previously reported.
But India’s health ministry has called to block Juul’s entry, saying its product was “harmful” and could undermine India’s tobacco-control efforts.
A Jubilant unit, however, said in a letter to the health ministry dated Jan. 11, that it had identified Juul as a “highly safe” product which has “benefited millions of consumers”.
Jubilant Offshore said in the letter it was in “advanced stages” of importing and selling e-cigarettes in the country.
A Jubilant spokesman said “we believe there is demonstrable scientific evidence” that such products are a viable alternative to cigarettes and that the group is “exploring the category”.
Juul said it was in the process of evaluating India by having conversations with stakeholders.
The benefits of e-cigarettes, most of which vaporize a liquid containing nicotine, have been a topic for much debate in the global public health community.
Some say it helps shift smokers to less harmful products, but others argue it could create a new generation of addicts.
As of 2016, e-cigarettes were banned in 30 of World Health Organization’s 195 member states. In India, about a third of its 29 states currently ban e-cigarette sales.
The country, home to the world’s second-largest population at 1.3 billion, has tough laws to deter tobacco use, which the government says kills more than 900,000 people annually.
Comments comments  ",https://arynews.tv/wp-content/uploads/2016/11/E-Cigarette.jpg,BUSINESS
PM Khan likely to inaugurate Swat Motorway by May,"
PESHAWAR:Provincial Minister for Communication and Works Akbar Ayub Khan said Prime Minister Imran Khan is expected to inaugurate Swat motorway on 25th of next month.
Radio Pakistan reported that the work on the construction of 81 kilometer-long Swat Motorway will be completed by the month of May.
The provincial minister said themotorway will be completed at a cost of 34 billion rupees.

 
He said motorway has been linked with Peshawar-Islamabad Motorway at Karnal Sher Khan Interchange near Swabi.
Swat Motorway will boost tourism, trade and economic activities in Malakand and Mardan divisions, the minister added.
Last month,Khyber Pakhtunkhwa Chief Minister Mahmood Khan had said that extension of Swat motorway would bring economic revolution in the province.
CM Mahmood Khan said that it will also promote tourism and industry beside creating new job opportunities in the province.
The Swat motorway would be expended from Chakdara to Mingora to facilitate the masses, sources said.


Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/10611557611554880589-1-750x430.jpg,BUSINESS
"China to collaborate for up-gradation of Pakistani textile sector, says envoy","
FAISALABAD: Chinese Ambassador to Pakistan Yao Jing has said the up-gradation of textile sector with Chinese collaboration would help Pakistan maintain its inherent edge in this specific field through technology transfer, Radio Pakistan reported.
He was talking to the faculty and students of National Textile University in Faisalabad.
The envoy assured that China would help meet the technological needs of Pakistan and take appropriate steps for manufacturing of hi-tech textile machinery within the country.

 The strength of Pak-China relations has been exemplary that the two all-weather allies have joined hands in an array of multiple sectors for mutual benefits.
Yesterday, a working group on Pakistan-China cooperation held its maiden session to discuss the progress of the multi-billion China Pakistan Economic Corridor project.
During a meeting that was held in Beijing, the participants also expressed satisfaction on the pace of construction of CPEC projects across the country.
Both the sides also exchanged views on different projects currently being executed under the economic corridor.
Chinese Ministry of Foreign Affairs Spokesperson Lu Kang on Monday had said CPEC was a symbol of cooperation between two brotherly countries in the new era and also an important pilot programme of the Belt and Road Initiative (BRI).

Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/18927163601554868791.jpg,BUSINESS
Pakistan about to become tourism’s next big thing: Telegraph,"
Pakistan is about to become tourism’s next big thing,The Telegraphreported.
According to the newspaper, the country was once one of the highlights of the classic “hippie trail” or “overland” route from Europe to the Far East for disillusioned Western youth. Peshawar and Lahore were considered not only safe — but also fine places to kick back for a few days in an economical hostel.
The incumbent government has taken several steps to give a boost to tourism industry in Pakistan. Recently,Prime Minister Imran Khan has inaugurated Pakistan’s online visa regime for foreign nationals of 190 countries along withvisa-on-arrival facility for 55 states.

 As per the new visa policy, e-visa facility will initially be provided to five countries namely Turkey, China, Malaysia, United Kingdom and the United Arab Emirates. The citizens of these countries will be able to apply for Pakistani visa via email at a $8 fee.
Jane Westwood, who runs Wild Frontiers, one of the few UK operators to offer tours of Pakistan, welcomed the efforts of Pakistan in tourism industry.
“The old visa system was very convoluted,” she said. “Both travellers and tour operators needed to file numerous supporting documents and the whole process took two weeks or more — now it can be wrapped up in a matter of hours. It is also significantly cheaper, from £134 down to the equivalent of $60 [£46].”
Westwood also lauded the new No Objection Certificate (NOC) system, under which travelers do not need special permission to visit certain parts of Pakistan except a few border regions. The move has opened up parts of Kashmir, Chitral and Gilgit-Baltistan.
“It’s a beautiful country, and one of the most welcoming,” said Westwood. “The mountain scenery is staggering and it’s perfect for trekking, but there are fascinating cities too. Islamabad is leafy and green, with wide boulevards; Lahore has a remarkable Old City, gardens, museums and forts— a real combination of old and new. Then there’s the Kalasha Valleys, which have a unique pagan culture, with traditional lifestyles, dress and festivals.”
She noted that bookings for Pakistan tours have increased considerably during the past two or three years, official tourism statistics prove it too.
In 2015, Pakistan welcomed 563,000 overseas arrivals. That figure grew to 965,000 in 2016, 1.6m in 2017 and 1.9m last year, the numbers leaves no doubts that Pakistan is thetourism’s next big thing.

Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/5a30aa64e70a4-750x430.jpg,BUSINESS
Pakistan economy grow by 2.5% till Year 2024: IMF says in its outlook,"
ISLAMABAD: The International Monetary Fund (IMF) has said Pakistan’s economy will grow at an average rate of just 2.5% till Year 2024 if the reforms proposed by it will not implemented, ARY News reported on Wednesday.
“In Pakistan, in the absence of further adjustment policies, growth is projected to remain subdued at about 2.5 percent, with continued external and fiscal imbalances weighing on confidence”, the IMF said in its economic outlook.
The IMF officials said that the lender was in talks with Pakistan for a three-year bailout package.

 A delegation of Pakistan’s economic officials led by Finance Minister Asad Umar, has been in Washington to attend the IMF session, which will continue until April 14.
In its flagship World Economic Outlook, the IMF projects mid-term growth prospects for Pakistan to remain subdued at 2.5 percent by 2024. The next year growth rate forecast by the fund was in line with 2.7 percent growth rate projected by the World Bank earlier. The IMF has forecast 2.9 percent growth rate for the current fiscal year in comparison to the World Bank’s 3.6 percent.
According to the IMF outlook the economy of Pakistan will grow by 2.8 percent in the next fiscal year.
The fund attributed negative outlook to fuel prices and macroeconomic challenges and the impact of the slowdown in global economy.
The fund projected consumer price index in Pakistan at 7.6 percent during the current fiscal year, slowing down to seven percent next fiscal year and then stabilising to five percent by 2024.
The fund has estimated Pakistan’s current account deficit at 5.2 percent of the GDP during the current year going down to 4.3 percent next year before surging again to 5.4 percent by 2024.
The unemployment rate projected to stay at 6.1 percent during the current year, 6.2 percent next year and remain in the same level by 2024.
The IMF in its medium-term outlook for the Middle East, North Africa, Afghanistan, and Pakistan notes that the region was largely shaped by the outlook for fuel prices, needed adjustment to correct macroeconomic imbalances in certain economies and geopolitical tensions.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/IMF-750x369.jpg,BUSINESS
Bilawal Bhutto Zardari inaugurates Thar coal power project,"
KARACHI: ChairmanPakistan People’s Party (PPP) Bilawal Bhutto Zardari on Wednesday inaugurated the Thar coal power project, ARY News reported.

I just inaugurated Thar coal power plant. The highest man made structure in Pakistan. #TharNeBadlaPakista #Sindh #CPEC pic.twitter.com/A3KCdMWKM8
— BilawalBhuttoZardari (@BBhuttoZardari) April 10, 2019
The Thar coal power project has a capacity to generate 660 megawatts and consists of two power generation units of 330MW each.

 Sindh Chief Minister Murad Ali Shah and PPP leaders as well as Sindh cabinet members are in attendance at the inauguration ceremony.
The project was completed under china-Pakistan Economic Corridor (CPEC) flagship public private partnership of government of Sindh. For this project, Sindh government has given the sovereign guarantee of seven hundred million dollars.
It is pertinent to mention here that for the succession of project, Mai Bakhtawer Airport, roads and bridges were also established besides provision of water for power generation.
 Read more:First Thar-coal based power plant starts generating power
Earlier, the first 330-megawatt power plant based on Thar coal was connected to the national grid after it started generating power from the world’s seventh largest coal reserves.
This was announced by Sindh Chief Minister Murad Ali Shah on his official Twitter account on March 19.
“What a great day for Pakistan! The first 330MW power plant based on Thar coal synced with National Grid,” he had tweeted. “Grateful to Almighty Allah, and humbled to have been able to play a small part as Sindh is firmly putting Pakistan on the road to energy security!”
Comments comments  ",,BUSINESS
"Trump slams EU in aircraft dispute, pushes tariffs on $11 billion of imports","
US President Donald Trump said on Tuesday the United States would impose tariffs on $11 billion of products from the European Union, a day after U.S. trade officials proposed a list of EU products to target as part of an ongoing aircraft dispute.
“The World Trade Organisation finds that the European Union subsidies to Airbus has adversely impacted the United States, which will now put Tariffs on $11 Billion of EU products! The EU has taken advantage of the US on trade for many years. It will soon stop!” Trump said in a post on Twitter.
The two sides have been locked in a years-long global trade dispute over mutual claims of illegal aid to plane giants, Netherlands-based Airbus and US-based Boeing, to gain advantage in the world jet business.

 The US Trade Representative on Monday announced the planned products targeted in retaliation for European aircraft subsidies, with a final list expected this summer.

Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/5cac9b58be97e.jpg,BUSINESS
