title,news,img-url,category 
Australia open to return of IS fighter's orphaned children,"
CANBERRA (AFP) - Prime Minister Scott Morrison said Friday he was open to allowing the return of orphaned children of an Australian jihadist in a Syrian refugee camp following their desperate plea for help.
Morrison said his government was working with the Red Cross so the children could leave the Al-Hol camp in northeastern Syria and Australian officials could assess them.
""Where they might be in a position to return to Australia, we will cooperate with that process,"" Morrison told reporters in Canberra.
""Where there are Australians who are caught up in this situation, particularly as innocent children, we will do what I think Australians would expect us to do on their behalf.""
The PM added that he would not put ""any Australian life at risk to extract people from these conflict zones"", a stance he has taken in recent weeks despite pleas from their grandmother Karen Nettleton.
Morrison s comments came as Hoda Sharrouf -- the 16-year-old daughter of Australian Islamic State fighter Khaled Sharrouf -- said she was worried about her siblings  health, including 17-year-old sister Zaynab who is seven months pregnant and ""very sick"".
""What about the children? What about the people that didn t want to come here? What about the people that are stuck here and never wanted to be here in the first place? They don t deserve this kind of treatment,"" she told The Sydney Morning Herald from the camp.
""We re Australians too. Australia needs to do something about it. They need to step up,"" she said in an interview published Friday.
The Sydney Morning Herald said there were five children in the family seeking help -- Hoda, Zaynab, their eight-year-old brother Hamzeh, and Zaynab s two young children -- Ayesha, 3, and Fatima, 2.
Sharrouf -- the first Australian to have his citizenship stripped under anti-terrorism laws -- left the country for Syria in 2013 with his wife Tara Nettleton, two daughters and three sons.
He made international headlines in 2014 when he posted an image on Twitter of another son holding a severed head.
He is believed to have died in a 2017 American air strike alongside his then pre-teen sons, while Nettleton reportedly died in 2015.
The fate of foreign fighters and their families has become a significant problem for governments as the conflict against IS draws to a close. Foreigners at the camp are from some 30 to 40 countries.
The Red Cross said Wednesday it wanted hundreds of children of foreign fighters living in the camp to be allowed to return home.
France last month took in five orphans and is dealing with returns on a case-by-case basis. 
 ",https://img.dunyanews.tv/news/2019/April/04-05-19/news_big_images/485530_23566611.jpg,world
Taliban kill about 10 Afghan security forces: official,"
KABUL (AFP) - Taliban fighters have killed about 10 security forces in ongoing clashes in Afghanistan s western province of Badghis, an official told AFP on Thursday.
In the latest assault on Afghan forces, who have faced devastating losses in recent years, Taliban fighters smashed through government defence lines near the city of Bala Murghab, capturing several checkpoints.
Jamshid Shahabi, the Badghis provincial governor s spokesman, said ""around 10"" police and soldiers were killed in heavy fighting that started before dawn and continued throughout the day.
The Taliban ""are shelling the main bazaar of the district with mortars -- government forces are fighting back,"" Shahabi said.
In a statement, the defence ministry said Afghan forces had made a ""tactical retreat"" from a number of checkpoints in the district to ""avoid civilian casualties"".
Abdul Aziz Beg, the head of the Badghis provincial council, described the situation as ""critical"".
""If reinforcements are not urgently deployed, a catastrophe could happen in Bala Murghab district,"" Beg said.
The Taliban said they had conducted a coordinated attack on a series of government checkpoints, killing 12 security forces.
The clash comes as Zalmay Khalilzad, the US envoy tasked with forging a peace deal with the Taliban, is concluding a week-long visit to Afghanistan, where he has spoken to national leaders and stakeholders across the country.
In January, President Ashraf Ghani said 45,000 security forces had been killed since he took office in September 2014.
 ",https://img.dunyanews.tv/news/2019/April/04-05-19/news_big_images/485529_82953388.jpg,world
Britain's May ever more isolated in Brexit endgame,"
LONDON (AFP) - Prime Minister Theresa May s cuts an increasingly lonely figure after her decision this week to turn to opposition leader Jeremy Corbyn to break the Brexit deadlock sparked a torrent of criticism from Conservatives.
The beleaguered leader wrote to Tory MPs on Wednesday to insist that several dozen Tories  stubborn resistance to her EU divorce deal had left her with little choice but to look to Labour for support.
Britain is set to crash out of the European Union at the end of next week if it has not passed May s withdrawal agreement or found a viable alternative plan.
""This is the only way to deliver the smooth, orderly Brexit that we promised,"" May said in her letter, in which she also reneged on previous pledges to leave without a deal if necessary.
The outreach to veteran leftist Corbyn, a reviled figure among British Conservatives and right-wingers who label him a Marxist, has drawn fury from eurosceptics in her party.
Corbyn wants to maintain closer ties with the EU than May through customs union membership and close alignment with the bloc s single market.
That is anathema to Brexiteers, with lawmaker Mark Francois telling her ""Jeremy Corbyn is not our friend"" and former Conservative leader Iain Duncan Smith MP accusing the prime minister of ""betrayal"".
""I fear for Brexit, it s never going to happen,"" he said.
Britain s right-wing newspapers joined in.
Tabloid The Sun labelled May a ""traitor"" on Thursday, while The Times said ""she s like a prisoner on death row, getting another two-week reprieve.
""The truth is she is no longer in control of events,"" it added.
The hemorrhaging within May s government has been steady since the general election of June, 2017, which she called but which resulted in her party losing its parliamentary majority.
More than 30 ministers have resigned -- with two more departing this week in protest at her pivot toward Labour -- and the prime minister has been increasingly slow in replacing them.
Downing Street on Thursday finally announced six new names for positions that had, in some cases, been vacant for weeks.
""Not even her cabinet can now look her in the eye,"" The Guardian columnist John Grace wrote.
""She has never been loved but there had been grudging respect for her resilience. Now there was just hatred.""
Paul Breen, a senior lecturer at the University of Westminster, London, said May has ""lost everybody"" at this point.
But he reserves blame for David Cameron, her predecessor as PM who called the referendum on European Union membership in 2016 and then quit when the result went against him, and the Conservative Party.
""It s such a contentious issue they should have created some sort of... group of people like lawyers, economists, business people, to look at the different options,"" Breen said.
Instead, in the aftermath of the divisive poll, May set out a series of unnegotiable ""red lines"" on key Brexit issues in an apparent bid to please Brexiteers.
But when the overall deal failed to satisfy enough of these eurosceptics, her hardline stances came back to haunt her.
""She s like a football manager who has lost the dressing room,"" said Breen.
""Once that happens that s it, you re finished.""
 ",https://img.dunyanews.tv/news/2019/April/04-05-19/news_big_images/485528_85266161.jpg,world
"Amazon's Bezos, ex-wife reach biggest divorce deal in history","
NEW YORK (AFP) - Amazon founder Jeff Bezos and his ex-wife, MacKenzie, finalized the biggest divorce settlement in history on Thursday, leaving him with 75 percent of their stock in the tech giant and giving her nearly $36 billion in shares.
MacKenzie Bezos said she would give all of her stake in The Washington Post and the space exploration firm Blue Origin to her ex-husband -- the world s richest man -- as well as voting control of her remaining Amazon stock.
Jeff Bezos, 55, and MacKenzie, 48, a novelist, married in 1993 and have four children. Jeff Bezos founded Amazon in their Seattle garage in 1994 and turned it into a colossus that dominates online retail.
In a filing with the US Securities and Exchange Commission, Amazon, which has a market capitalization of some $890 billion, said MacKenzie Bezos will control four percent of the company s outstanding common stock.
At Amazon s current share price that would be worth some $35.6 billion.
According to Forbes magazine, the divorce settlement makes MacKenzie Bezos the third wealthiest woman in the world after L Oreal heiress Francoise Bettencourt Meyers and Walmart s Alice Walton.
Jeff Bezos, who now owns 12 percent of Amazon, remains the world s richest man and the largest shareholder in the company with an estimated fortune of $110 billion, Forbes said, ahead of Microsoft co-founder Bill Gates and Berkshire Hathaway chairman Warren Buffett.
Jeff and MacKenzie Bezos announced their separation in January and posted Twitter messages on Thursday revealing the divorce settlement.
""Grateful to have finished the process of dissolving my marriage with Jeff with support from each other and everyone who reached out to us in kindness,"" MacKenzie Bezos wrote.
""Happy to be giving him all of my interests in the Washington Post and Blue Origin, and 75% of our Amazon stock plus voting control of my shares to support his continued contributions with the teams of these incredible companies,"" MacKenzie Bezos said.
""Excited about my own plans. Grateful for the past as I look forward to what comes next,"" she said.
Jeff Bezos, in a Twitter message of his own, said his now ex-wife has been ""an extraordinary partner, ally, and mother.""
""She is resourceful and brilliant and loving, and as our futures unroll, I know I ll always be learning from her,"" he said.
""I m grateful for her support and for her kindness in this process and am very much looking forward to our new relationship as friends and co-parents,"" Bezos added.
Bezos has largely kept his personal life private during his years steering Amazon.
But it was thrust into the spotlight with the announcement in January that he and his wife were divorcing after 25 years of marriage and the revelation by the National Enquirer that he had been having an affair with a former news anchor, Lauren Sanchez.
When the National Enquirer, controlled by President Donald Trump s ally David Pecker, threatened to release lurid, intimate pictures of Bezos and Sanchez, Bezos fought back by releasing the details of his exchanges publicly.
""Rather than capitulate to extortion and blackmail, I ve decided to publish exactly what they sent me, despite the personal cost and embarrassment they threaten,"" Bezos wrote in a blog post.
A lawyer for the National Enquirer denied that the supermarket tabloid had tried to extort and blackmail the Amazon founder.
Trump has been a frequent critic of the Post, which Bezos purchased in 2013, claiming that the newspaper is biased against him and calling it the ""Amazon Washington Post.""
Amazon shares were down 0.28 percent at $1,815.69 in New York on Thursday shortly before the close of trading.
 ",https://img.dunyanews.tv/news/2019/April/04-05-19/news_big_images/485527_16249015.jpg,world
"Israel was behind coup against Egypt's Morsi, admits Israelis general","
(Web Desk) – Israel worked to overthrow Egypt’s first democratically elected President, Mohamed Morsi, and to orchestrate a coup against him in 2013, Israeli army Brigadier General Aryeh Eldad said.
According to an article published in Maariv newspaper that “the outbreak of the January revolution coincided with the Israeli security assessment that President-elect Mohamed Morsi, a Muslim Brotherhood man, intended to cancel the peace agreement with Israel and send more Egyptian military forces to the Sinai Peninsula.”
“At that stage, Israel was quick and willing to activate its diplomatic tools, and perhaps even greater means, to bring Abdel Fattah Al-Sisi to power in Egypt, and convince the then US administration under President Barack Obama not to oppose this move.”
Eldad stressed that “contrary to all Israeli expectations, the Camp David agreement, which was made 40 years ago, has lasted for many decades despite the lack of real peace between us and the Egyptians, and despite the failure to resolve the Palestinian-Israeli conflict, because this conflict is not just geopolitical. We are rather having a religious war with the Palestinians and Arabs.”
He stated that “the stir caused by Israel’s sale of German submarines to Egypt in conjunction with the commemoration of the 40th anniversary of the Camp David agreement is a new indication that we adhere to having Egypt on our side. And today, 40 years after the Camp David agreement, we reached the conclusion that Israel is fighting shoulder to shoulder.”
Eldad pointed out that “it is too early to talk about the usefulness of the peace agreement with Egypt, 40 years after the signing of the Camp David agreement in 1979, and contrary to the expectations that were issued when it was made, the agreement was able to withstand and continue, but opponents of the withdrawal from Sinai were not wrong then, because we did not have a real peace with Egypt.”
He added that “the Camp David agreement is the first of its kind between Israel and a hostile Arab state, which was then the largest and most dangerous Arab country. It resulted in the withdrawal until the last millimetre according to the international border between Egypt and Israel, knowing that I did not expect that Sadat would fulfil his commitment to the peace agreement with Israel, but I was wrong, too.”
 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485514_23665566.jpg,world
NATO seeks new ways to counter Russia 'aggression',"
(AFP) – The 29 NATO nations looked Thursday for new ways to counter what they described as rising aggression by Russia as the alliance celebrated its 70th birthday.
Despite rifts between the United States with allies Germany and Turkey, foreign ministers from the Western alliance were looking to show a united front on NATO s core concern -- Russia.
After years of focusing on more faraway challenges such as Afghanistan, NATO allies in recent years have increasingly voiced worry about the trajectory of Russia under President Vladimir Putin.
Russia in 2014 seized the Crimean peninsula and has backed separatists in both Georgia and Ukraine, besides seeking to influence Western elections and being suspected in a poisoning attack in England.
""We will agree on new measures of support for our close partners Georgia and Ukraine,"" NATO Secretary General Jens Stoltenberg told reporters ahead of Thursday s session.
He said that NATO would also address ""the aggressive actions of Russia"" in the Black Sea.
Russia -- which has resented NATO s eastward expansion -- in November fired on and seized three Ukrainian navy vessels, capturing two dozen sailors, near the Kerch Strait off Crimea.
Kay Bailey Hutchison, the US ambassador to NATO, earlier said that the alliance was preparing a package to ""assure that there is safe passage for Ukrainian vessels through the Kerch Strait.""
She said that NATO allies would send more ships to the area to ensure that ""countries in and around the Black Sea are safe from Russian meddling.""

 The Eastern threat 

Russia criticized the Black Sea plan and, in a statement for the NATO anniversary, voiced regret that the alliance ""has no intention to renounce its political and military confrontation with Russia.""
""It is time to stop bringing back the  Eastern threat.  In the interest of peace, the world needs a de-escalation of military and political tensions,"" the foreign ministry said.
US Secretary of State Mike Pompeo, opening a session with the ministers, said NATO needed to confront ""Russian aggression"" but also ""emerging threats"" including the rise of China as well as Iran.
The United States has enjoyed less support over those two issues, with all of its NATO allies backing an international accord on ending Iran s nuclear program from which President Donald Trump withdrew.
Pompeo has also been seeking with limited success to persuade US allies not to choose Chinese telecom giant Huawei for their fifth-generation networks, warning that the company poses risks to security and personal privacy.
The Trump administration has been livid at Germany, Europe s largest economy, for its budgetary plans that do not come close to the NATO goal of spending two percent on defense spending.
""Now is not the time to repeat tired excuses that our citizens don t support increased defense or security spending. Each nation has the duty to make the case to our people,"" Pompeo said.
NATO allies have also seen rising friction with Turkey, which has been clamping down on dissent and has defiantly insisted on buying a major missile defense system from Russia, even after the United States suspended its participation in the F-35 fighter-jet program.
But the NATO meeting is also witnessing the end to one long-running standoff with the participation of the foreign minister of North Macedonia.
The former Yugoslav republic had been in limbo for years, with Greece objecting to the name of Macedonia, which is historically tied to Hellenic rather than Slavic civilization.
Greece s left-wing prime minister, Alexis Tsipras, brokered a deal to welcome the country after it changed its name to North Macedonia and it is expected to enter NATO as its 30th member later this year.
Greek Foreign Minister Georgios Katrougalos, speaking at a forum in Washington on Wednesday, said the deal can be a ""blueprint"" for resolving conflicts as leaders need not see ""history as a prison.""
 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485504_17186074.jpg,world
"Congress ends US support for Yemen war, Trump likely to veto","
WASHINGTON (AFP) - US lawmakers voted Thursday to end military support for the bloody Saudi-led war in Yemen, dealing a harsh bipartisan rebuke to Donald Trump and taking the historic step of curtailing a president s war-making powers.
The House of Representatives voted 247 to 175, with one congressman voting present, to approve a resolution that directs the president ""to remove United States Armed Forces from hostilities in or affecting the Republic of Yemen"" within 30 days.
The text cleared the Senate last month and now heads to Trump, who is expected to veto the legislation.
The White House has called the measure ""flawed"" and warned it would harm bilateral relations in the region, including with Saudi Arabia.
But the passage through Congress marked a historic milestone, as it was the first time in history that a measure invoking the 1973 War Powers Resolution will reach the president s desk.
Several Democrats have argued that the US involvement in the Saudi-led coalition fighting Huthi rebels -- mainly through the provision of military aid such as the refueling of aircraft -- is unconstitutional without congressional authority, and they have sought for months to reclaim US lawmakers  constitutional authority to declare war.
""Today we took a clear stand against war and famine and for Congress s war powers by voting to end our complicity in the war in Yemen,"" Senator Bernie Sanders, a lead author of the resolution and a 2020 presidential candidate, said after the House vote.
""The president will have to face the reality that Congress is no longer going to ignore its constitutional obligations with regard to foreign policy,"" House Foreign Affairs Committee chairman Eliot Engel told the chamber.
 
- Rare bipartisanship -
 
At least 15 House Republicans joined Democrats in defying Trump on Yemen, where critics of American intervention have warned that Saudi forces are likely using US weapons to commit atrocities.
The war in Yemen is the world s worst humanitarian crisis, with an estimated 14 million people at risk of famine.
The World Health Organization says about 10,000 people have been killed in the war between forces loyal to the Yemeni government, backed by the Saudi-led coalition, and the Iran-aligned Huthi rebels. Rights groups say the death toll is far higher.
The United States provides weapons and refueling to the Saudi coalition.
The resolution is a reminder that Congress has the legal ability to compel the removal of US military forces, absent a formal declaration of war.
It is also likely to trigger the second veto of Trump s presidency. Last month he overrode a congressional resolution that aimed to reverse the border emergency that he declared in order to secure more funding for his wall between the United States and Mexico.
The Yemen vote, and the rare bipartisanship at the heart of it, came as US lawmakers have escalated their opposition to Saudi Arabia after the October murder of Saudi journalist Jamal Khashoggi at the kingdom s consulate in Istanbul.
Republicans and Democrats alike have bristled over the White House s apparent embrace of the kingdom and its leadership.
Some members of Congress have publicly stated that they suspect that powerful Crown Prince Mohammed bin Salman was directly responsible for the killing, based on the CIA s conclusions.
But congressman Michael McCaul, the top Republican on the foreign affairs panel, warned the resolution does ""nothing"" to address the humanitarian crisis in Yemen or deliver justice for Khashoggi s murder. 
 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485493_57352510.jpg,world
Global life expectancy up 5.5 years since 2000: WHO,"
GENEVA (AFP) - Global life expectancy grew by 5.5 years between 2000 and 2016, the World Health Organization said Thursday, warning though that unequal income and access to healthcare translates into far shorter lives for many.
The UN health agency also stressed significant gender differences in life expectancy worldwide.
On average, a child born in 2016 can expect to live 72 years, up from 66.5 in 2000, according to the annual World Health Statistics report.
The first 16 years of the century saw dramatic drops in deaths among children under five, especially in sub-Saharan Africa, where progress has been made against malaria, measles and other communicable diseases, WHO said.
Life expectancy has also increased thanks to advances against HIV/AIDS, which ravaged much of Africa in the 1990s.
But despite progress in poorer countries, WHO said there remained significant life expectancy gaps between developed and developing nations.
People in low-income countries live 18 fewer years on average than those in high-income nations, statistics showed.
In Lesotho, for instance, people on average live to be just 52, or 53 in the Central African Republic 53 years of age, compared to over 83 for Switzerland and over 84 in Japan.
While most people who die in rich countries are old, nearly one in three deaths in poorer countries are children under five, WHO said.
 
-  Shocking differences  -
 
For the first time, WHO broke down its global health statistics by sex, clearly showing that females have better longevity prospects than males.
At birth, babies are more likely to be male than female, with some 73 million boys expected to be born this year, compared to 68 million girls, WHO said.
But due to greater biological frailty and riskier behaviours, mortality rates tend to be higher among boys and men, and the ratio shifts as the population ages.
At a global scale, girls born in 2016 are expected to live to the age of 74.2, while and boys on average will make it to 69.8 years, the report showed.
One reason why women appear to live longer is that they tend to be better about using available healthcare.
In countries facing HIV epidemics, for instance, women are far more likely to take HIV tests and access antiretroviral therapies than their male counterparts. Female TB patients are also more likely to seek treatment, WHO said.
It is therefore perhaps not surprising that the gap between men s and women s life expectancy is narrowest in places where women lack access to health services.
In low-income countries with scarcer services, one in 41 women die from maternal causes, compared to one in 3,300 women in high-income countries.
These are ""shocking differences"", WHO s head of data and analytics, Samira Asma, told reporters.
Overall, the statistics showed that life expectancy has risen in most countries, including significant jumps in places like Eritrea, where people on average are now expected to live 22 years longer than the 43 years predicted in 2000.
In Syria, meanwhile, which has been ravaged by eight years of conflict, life expectancy dropped by a decade, from 73 years in 2000 to 63.8 years in 2016.
People in the United States have meanwhile seen their life expectancy slip from 79 years in 2014 to 78.5 years two years later, the WHO numbers showed.
Asma said the drop was in part driven by the obesity epidemic.
 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485486_19238574.jpg,world
2 IAF officers including squadron leader killed in Occupied Kashmir,"
SRINAGAR (Web Desk): In occupied Kashmir, two Indian Air Force (IAF) officers including a squadron leader were killed while two others injured in a road accident in Pulwama district.
According to Kashmir Media Service, the IAF officers of operational base were killed when the vehicle they were traveling in met an accident at Malangpora outside air force station in Awantipora area of the district.
The incident took place four days after IAF’s MiG-27 fighter jet, which was on a routine mission from Jodhpur, crashed in a village in Sirohi, Rajasthan..Reportedly, the pilot ejected safely.
Officials cited ""engine problems"" as the reason for the crash of the ""MiG-27 UPG aircraft which got airborne from Utarlai Air Force base. 
This was the second Indian jet to crash this month; earlier on March 8, the IAF lost a MiG-21 after it crashed while on routine patrol in Rajasthan because of a ""bird hit after take off"". ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485478_38875762.jpg,world
India bans civilian movement on highway in Occupied Kashmir,"
SRINAGAR (Web Desk) – Authorities in Indian-held Kashmir have banned movement of civilian traffic on the Srinagar-Jammu Highway for two days every week.
According to Kashmir Media Service, the authorities have notified Sunday and Wednesday in a week for the movement of Indian forces’ personnel from Srinagar to Jammu. During these days, no civilian traffic would be allowed on the highway from 4:00am to 5:00pm, he added.
This prohibition would be from Baramulla through Srinagar, Qazigund, Jawahar Tunnel, Banihal and Ramban till Udhampur.
“These restrictions would remain in force till May 31, 2019,” a spokesperson said.
Condemning the move, All Parties Hurriyat Conference (APHC) Chairman Syed Ali Gilani said that caging the entire population in their houses to facilitate the uninterrupted movement of Indian is shameful and humiliating violation of fundamental rights.
Gilani said after creating graveyards in length and breadth of the territory, rulers in Delhi very brazenly try to strangulate the common people, which can have catastrophic ramifications.
He said that power intoxicated Indian ruling class should bear in mind that Jammu and Kashmir was not their property and its people were not their slaves and whenever and whatever they want they will be free to do so.
The APHC chairman said that roads were means of connectivity and were not only used in normal life, but were of prime importance in some desperate and emergency situations. “Curtailing and banning such a basic and fundamental lifeline amounts to an unforgivable crime against helpless population.”
The pro-freedom leader said that souls of Changaze and Halaku might also have been surprised to hear such ridiculous and foolish announcements coming off and on from the mindless rulers. “It is better that they close all educational institutions, healthcare system, offices, universities and seal the residences, so that only their armed forces can roam around.”
Syed Ali Gilani said that world’s worst dictators might also not have done such inhuman actions, which the saffron brigade very cunningly and brazenly did, weaving a deceitful mask of so-called democracy.
The octogenarian leader deplored that a permanent resident of Kashmir now needed to take the permission from the outsider to use its own land. “Caging the entire population in their houses to facilitate the smooth and uninterrupted forces movement is not only shameful, but is gross and humiliating violation of one’s basic and fundamental rights,” he added.
He to appealed human rights bodies, peace-loving people, particularly Indian intelligentsia and conscious citizens to come forward and rescue the helpless Kashmiri people.",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485475_16993927.jpg,world
Putin says body of missing Israeli soldier found by Russian army,"
MOSCOW (AFP) - The body of an Israeli soldier missing since the 1982 Lebanon War was found by the Russian and Syrian armies, President Vladimir Putin said Thursday.
Sergeant First Class Zachary Baumel had been listed as missing along with two other Israeli soldiers in a deadly battle with Syrian forces in a Lebanese village, and the return of his remains will bring to a close a highly sensitive case for Israelis.
Putin made the revelation at a meeting with Israeli Prime Minister Benjamin Netanyahu, who is visiting Moscow five days before he is to seek a fifth term in office in a difficult election.
Netanyahu, 69, is running in the April 9 vote despite facing potential corruption charges and experts said he hopes the Moscow visit would increase his chances of success on election day.
""Our military together with Syrian partners found the place of his burial,"" Putin said of Baumel.
""We are very happy that he will be able to receive the right military honors in his homeland.""
Netanyahu said Baumel would be laid to rest at a ""very moving"" ceremony in Israel later Thursday.
""Zachary’s friends and family will take part,"" he said, adding that his family had been ""very touched"".
""His father is no longer alive, unfortunately,"" he added. ""His mother is around 100 years old. Zachary also has a sister.""
Neither Putin nor Israel have given details on how or where the remains were found.
Putin said only that Syria - with which Israel has technically been at war - participated in the operation.
‘Risking their lives’
Netanyahu’s spokesman posted photographs on Twitter showing a ceremony in the Russian defence ministry handing over the remains to Netanyahu on Thursday.
""Russia has handed over to Israel the remains of a member of a tank battalion, Zachary Baumel, missing for over 37 years,"" the ministry said in a statement.
The Israeli army had announced Wednesday that the body had already been recovered and returned to the country.
According to translated comments published on the Kremlin website, Netanyahu said ""Russian fighters, risking their lives, brought Zachary’s remains to Israeli territory.""
But Putin said Thursday: ""The remains are with us and, in accordance to military tradition, we will send them to Israel with your participation.""
Putin said ""it was not easy"" for Russian Special Forces to find the remains. He added that ""all the necessary genetic tests have been completed"".
He said he valued Netanyahu’s ""attitude to the memory of Red Army soldiers"", adding that Baumel shared the same fate as thousands of Soviet soldiers who went missing during World War II.
‘We will not forget this’
Baumel, who was born in the US in 1960 but immigrated to Israel, had been missing since what is known as the Battle of Sultan Yacoub in a Lebanese village of the same name near the Syrian border. Some 20 Israeli soldiers were killed in the fight.
Tank driver Baumel and two other soldiers, Zvi Feldman and Yehuda Katz, had been listed as missing and presumed dead. The other two remain missing.
Netanyahu said he asked Putin two years ago to help in the search for the remains of the missing men.
""You personally responded and gave the order to help in this holy deed,"" he said, thanking the Russian leader.
""We will not forget this act, it will go down in history.""
The return of the remains of soldiers missing in action is a highly important issue in Israel, which has fought repeated wars with its Arab neighbors since the state of Israel was established in 1948.
 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485468_95266425.jpg,world
Saudi Arabia grants Iraq loans as consulate opens,"
BAGHDAD (AFP) - Saudi Arabia’s trade minister announced a one-billion-dollar aid package for Iraq during a visit to Baghdad on Thursday, pledging stronger bilateral ties as the kingdom competes with rival Iran for influence over Iraq.
Majed al-Qasabi also inaugurated a new Saudi consulate in Baghdad, one of four planned branches to open in Iraq after decades of no diplomatic links between the two countries.
Speaking to reporters alongside Iraqi Oil Minister Thamer Ghadban, Qasabi said the relationship had entered ""a new phase"".
""There’s no doubt that this exchange, this discussion, is a two-way street that will strengthen these ties,"" said Qasabi, wrapping up a two-day visit.
Saudi Arabia would provide Iraq with $1 billion in loans for development projects, said Qasabi, plus $500 million to boost exports and a gift of a 100,000-seat sports stadium to be built on Baghdad’s outskirts.
A joint Saudi-Iraq business council also proposed dozens of opportunities in Iraq for Saudi private investors and a free trade zone along the desertic border between the two countries, he said.
Ghadban said the council had prepared ""memoranda of understanding that will be signed in Riyadh during the upcoming visit of Iraq s prime minister.""
He said the trip would take place in the ""coming days,"" but Prime Minister Adel Abdel Mahdi is set to travel to Iran on Saturday.
Iraq is caught in a tug-of-war over influence pitting Iran against the United States and Saudi Arabia.
Iran is the second-largest supplier of imported goods to Iraq and also has deep-rooted political influence in the country, particularly over Shiite factions.
But Tehran’s top foes Riyadh and Washington are seeking to increase their sway in Baghdad, including through trade.
Last year, Washington urged Baghdad to partner with US firms instead of relying on Iranian gas and electricity, key crutches for Iraq s faltering power sector.
Riyadh, too, has looked into providing electricity to Iraq through solar power and hosted Iraqi President Barham Salih last year, a major step in the bilateral relationship.
Saudi Arabia cut off ties with Iraq after former dictator Saddam Hussein’s 1990 invasion of Kuwait and only reopened its embassy in Baghdad in 2016.
But eight months later, the newly arrived ambassador was recalled to Riyadh in protest over the influence of Iran-backed Shiite militias in Iraq.
Iraqis had to travel to neighboring Jordan to apply for a Saudi visa, until the consulate opening on Thursday.
""Today, our brothers in Iraq can acquire a visa in Baghdad directly, without having to suffer a trip abroad,"" Qasabi said outside the consulate.

 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485461_67224446.jpg,world
Snow blankets Tabuk's mountain in Saudi Arabia for blissful sight,"
TABUK (Web Desk) – Snow falling evinced the beauty on 8,460ft Jabal Al-Lawz mountain of north-west area in Saudi Arabia attracting heaps of tourists.
Jabal Al-Lawz in Tabuk province gave Saudi Arabia a blissful sight of real aesthetics by blanketing everything in white with snow.

Source: arabnews.com
Residents Nayef Al-Harby and Mohammad Al-Shammari “This is the first time we have seen the top of Jabal Al-Lawz blanketed in white, we’ve been waiting for this during the past days so we can come to enjoy the weather.”

Source: arabnews.com
Tourists directed their ways to the mountain to relish the natural beauty of Tabuk province.

Source: arabnews.com
Fahd Al-Belawi, who came with his family, told Arab News it was “one the best times in the year.”
 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485458_43312296.jpg,world
UN chief deeply concerned by military escalation in Libya,"
TRIPOLI (AFP) - UN chief Antonio Guterres expressed deep concern Thursday over the risk of confrontation in Libya after forces loyal to a controversial strongman announced they were preparing to advance on Tripoli.
""I am deeply concerned by the military movement taking place in Libya and the risk of confrontation,"" the visiting Guterres tweeted from the capital, which is controlled by a UN-backed unity government.
""There is no military solution,"" he added.
Dozens of militias have fought for control of the North African country since a NATO-backed uprising toppled longtime dictator Moamer Kadhafi in 2011.
But the self-proclaimed Libyan National Army of Khalifa Haftar has emerged as a key player, opposing the government in Tripoli and backing a parallel administration in the east.
Haftar launched an offensive into oil-producing regions of southern Libya in January ostensibly aimed at wiping out ""terrorists"" and criminal groups.
He has repeatedly expressed his intention to march on Tripoli.
LNA spokesman Ahmed Mesmari said at a press conference on Wednesday that ""preparations are on the point of being completed... to purge the west of terrorists and mercenaries"".
Unity government chief Fayez al-Sarraj called the move an ""escalation"" and urged Haftar s forces to ""stop using the language of threats"".
He said he had ordered pro-government forces to prepare to ""face all threats... whether from terrorist groups, criminals, outlaws and all who threaten the security of every Libyan city"".
The bellicose comments from Haftar s forces come as the United Nations prepares to convene a conference later this month to hammer out a roadmap for delayed parliamentary and presidential elections.
""Only intra-Libyan dialogue can solve Libyan problems,"" Guterres said on Thursday.
""I call for calm and restraint as I prepare to meet the Libyan leaders in the country.""
The rival leaders had agreed in Paris last year to hold elections before the end of the year, but that vote never materialised as Haftar s forces and the Tripoli government grappled for power.
The UN has said Haftar and Sarraj agreed at a meeting in Abu Dhabi last month to make a new attempt to organise the elections.",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485452_89974412.jpg,world
