title,news,img-url,category,summery,opinion
NAB chairman urges bureaucracy to implement state's policies,"
LAHORE (Dunya News) – National Accountability Bureau (NAB) Chairman Justice (rtd) Javed Iqbal on Tuesday barred NAB officials from handcuffing accused persons in the bureau’s custody.
He addressed high ranked officials at Punjab’s Civil Secretariat where he emphasised on significance of bureaucracy and termed it “the backbone of the country.” 
“In the previous year, several mega corruption cases emerged in Punjab,” he said, while asking if bureaucracy does not take decisions, how the bureau could proceed [with the investigation process].
He maintained that the government drafts policies; however “it is the bureaucracy’s responsibility to implement those policies.""
""[The bureau] has conducted inquiries against the accused persons based on solid evidence and I will prove them correct,” he said.
""Bureaucracy should fulfill its responsibilities without any fear and should consider appointments and transfers on the basis of merit and transparency,” he added.
""Officers of Grade-19 and above will not be arrested without my permission,"" he went on to say. 
""NAB regional officers have been restricted to arrest any officer on their own,” he said.
“NAB is an organ of the state. Do not take any step that may cause loss to the state’s economy,” he concluded.",https://img.dunyanews.tv/news/2019/April/04-16-19/news_big_images/487244_23189274.jpg,pakistan,"He addressed high ranked officials at Punjab’s Civil Secretariat where he emphasised on significance of bureaucracy and termed it “the backbone of the country.” 
“In the previous year, several mega corruption cases emerged in Punjab,” he said, while asking if bureaucracy does not take decisions, how the bureau could proceed [with the investigation process].",neutral
Quetta blast: President Alvi extends condolences to families of martyrs ,"
ISLAMABAD (Dunya News) – President Arif Alvi on Tuesday has extended condolences to the bereaved families of the martyrs of the terror attack in Quetta.
The president visited Hazara Town and assured that no compromise will be made on establishing peace in the country.
The president said peace is need of the country, and the federal government is standing by the provincial government to maintain peace in Balochistan.
Dr Arif said it is a matter of satisfaction that the sit-in staged by Hazara community against the terrorist attack in Quetta on 12th of this month ended peacefully.
He said that implementation of National Action Plan (NAP) first priority of the government.  

President Arif Alvi said that Hazarganji like conspiracies have failed to create a wedge in our society, adding that the entire nation stands by Hazara community in this hour of grief.",https://img.dunyanews.tv/news/2019/April/04-16-19/news_big_images/487243_64111223.jpg,pakistan,"The president said peace is need of the country, and the federal government is standing by the provincial government to maintain peace in Balochistan.",neutral
CM Murad Ali Shah appears before NAB in fake accounts case,"
ISLAMABAD (Dunya News) – The National Accountability Bureau’s (NAB) old headquarters in Islamabad on Tuesday summoned Sindh Chief Minister Murad Ali Shah for the second time in an ongoing investigation into the fake bank accounts case, in which Pakistan Peoples Party (PPP) Chairman Bilawal Bhutto Zardari and his father Asif Ali Zardari are also being investigated among 30 accused persons.
Other PPP leaders accompanied him to the bureau’s office. 
During the previous hearing, the National Accountability Bureau’s combined investigation team (CIT) had recorded his statement, handed over him a questionnaire and asked him to submit a written response on it. NAB’s officials had grilled the chief minister for about an hour-and-a-half while NAB Director General Irfan Manghi had recorded his statement.
However, he had asserted that he had nothing to conceal and denounced a report of the Joint Investigation Team (JIT) in the same case.
Meanwhile, Manghi has contacted the district administration and sought additional security measures at the NAB office.
On March 21, the NAB Rawalpindi had summoned Murad in a case related to awarding subsidy of billions of rupees to OMNI Group sugar mills in Sindh’s Thatta and Dadu.
The accountability bureau had further directed the chief minister to bring along all records pertaining to the Sakrand, Khoski, Pangrio and Thatta Sugar Mills.
The Supreme Court had formed an investigation team to probe the fake accounts case. The team submitted a report in which it named 172 people, including former president Asif Ali Zardari, his sister MNA Faryal Talpur and son Bilawal Bhutto Zardari and Sindh Chief Minister Murad Ali Shah. ",https://img.dunyanews.tv/news/2019/April/04-16-19/news_big_images/487242_61933109.jpg,pakistan,"
ISLAMABAD (Dunya News) – The National Accountability Bureau’s (NAB) old headquarters in Islamabad on Tuesday summoned Sindh Chief Minister Murad Ali Shah for the second time in an ongoing investigation into the fake bank accounts case, in which Pakistan Peoples Party (PPP) Chairman Bilawal Bhutto Zardari and his father Asif Ali Zardari are also being investigated among 30 accused persons.",neutral
"11 killed, several injured as truck rams into van in Mastung","
MASTUNG (Dunya News) – At least eleven people were killed while several others including women and children sustained wounds as a truck collided with passenger van in Mastung today (Tuesday).



According to details, the incident took place when a speeding truck rammed into a van near Luk Pass and claimed lives of 11 people.



Getting information about the incident, the security personnel and rescue teams arrived at the scene and shifted the victims to the nearby hospital for medical assistance.
The doctors said that some of the injured are still in critical condition while proper medical facilities are being given to them. ",https://img.dunyanews.tv/news/2019/April/04-16-19/news_big_images/487240_65210886.jpg,pakistan,"
MASTUNG (Dunya News) – At least eleven people were killed while several others including women and children sustained wounds as a truck collided with passenger van in Mastung today (Tuesday).",neutral
Funeral prayer of martyred police officer offered in Peshawar,"
PESHAWAR (Dunya News) – Funeral prayers for assistant sub-inspector of police Qamar Alam – who had embraced martyrdom during an operation against terrorists at a house in Hayatabad area of Peshawar on Monday night – were offered at the Malik Saad Shaheed Police Lines.
Khyber Pakhtunkhwa Chief Minister (CM) Mahmood Khan, Peshawar Corps Commander Lt Gen Muzhar Shaheen and KP Inspector General of Police Dr Muhammad Naeem among other civil and military officials offered his funeral prayer.
Officers presented a state salute to the martyred officer.
Meanwhile, KP CM Khan spoke to the media and expressed grief over the loss of officer, and asserted that seven terrorists have been hiding inside the house.
“After the operation is concluded, more information would be revealed,” he said.",,pakistan,"
PESHAWAR (Dunya News) – Funeral prayers for assistant sub-inspector of police Qamar Alam – who had embraced martyrdom during an operation against terrorists at a house in Hayatabad area of Peshawar on Monday night – were offered at the Malik Saad Shaheed Police Lines.",neutral
Intermediate paper of Biology leaked in Karachi,"
KARACHI (Dunya News) – The intermediate paper of Biology was leaked before time in Karachi and went viral on social media on Tuesday.
The examination was scheduled to start at 09:30 AM but the question paper was shared on social media at 09:00 AM. Board of Intermediate Education Karachi chairman put the blame on teachers for the ongoing cheating.
It is worth mentioning here that the intermediate board has barred media coverage of the HSC examinations. On the other hand, many students have not been issued admit cards who raised protests as well.
The intermediate examinations will continue till May 9. ",https://img.dunyanews.tv/news/2019/April/04-16-19/news_big_images/487230_68107944.jpg,pakistan,The examination was scheduled to start at 09:30 AM but the question paper was shared on social media at 09:00 AM.,neutral
Zardari to resist presidential form of government in Pakistan,"
ISLAMABAD (Dunya News) – Former president Asif Ali Zardari – while responding to a question by media after hearing in fake accounts case today in accountability court in Rawalpindi – refused to support presidential form of the government in Pakistan and vowed to resist the move.
“A new experiment is being carried out in Pakistan. See what happens in such businesses. Let them try, we will oppose them,” he said.
Zardari and his sister Faryal Talpur on Tuesday appeared before the court second time, while the court issued notice to the chief secretary of Sindh over absence of other accused persons in the same case.
NAB prosecutor Sardar Muzaffar Abbasi told the court that some accused persons in the case were imprisoned in Karachi’s Malir Jail and were not produced during today’s hearing.
To which, the judge expressed displeasure and warned of a show cause notice to Sindh government if the accused persons were not produced in the next hearing.
Except four accused persons, attendance of all other suspects were marked in the court, whereas bailable arrest warrants were issued for four persons including, Iqbal Arain, Azam Wazir, Nisar and Adnan Javed.
Subsequently, the court was told that Iqbal Arain had died whereas Adnan Javed has been absconding.
Meanwhile, the court ordered the prosecutor to submit Arain’s death certificate in the court.
Moreover, two accused namely Shehzad Ali and Zain Malik were granted interim bail against Rs2 million each.
The hearing was adjourned till April 29.",,pakistan,"Zardari and his sister Faryal Talpur on Tuesday appeared before the court second time, while the court issued notice to the chief secretary of Sindh over absence of other accused persons in the same case.",neutral
"SC summons secretaries of transport, finance in Orange Line Train Project case","
ISLAMABAD (Dunya News) – Supreme Court (SC) on Tuesday has summoned secretary transport and finance in Orange Line Train Project case.
A three-member bench of the apex court heard the case.

During the course of proceedings, the court also directed Chairman Planning Commission and the National Accountability Bureau (NAB) prosecution team to appear in the next hearing.
In his remarks, Justice Azmat Saeed said work on the project should not stop because of funds. He further warned to hand over case to NAB if the project won’t be completed in the given time.
Meanwhile, Justice Ijaz-ul-Hassan said that the construction companies have failed to fulfill their commitment.
Moreover, hearing of the case has been adjourned till Friday. 

In May 2014, Punjab government had signed a project with Chairman of the Chinese National Development Reforms Commission regarding construction of an Orange Line Train in Lahore so that the metropolis will depict a melange of the traditional and the modern.
The train route will be 27.1 kilometer long, spread from Ali Town to Thokar Niaz Baig, from Multan Road to Scheme Mor, Chowburji, MAO College, Mall Road, Laxmi Chowk and Railway Station, from Garhi Shahu Bridge to GT Road and UET and from Pakistan Mint to Dera Gojran.
The Orange Line Train is said to be the common man’s ride that will move through places where people with low income and living standards are spending lives.
The original deadline for the project was December 25, 2017.",https://img.dunyanews.tv/news/2019/April/04-16-19/news_big_images/487226_30409411.jpg,pakistan,He further warned to hand over case to NAB if the project won’t be completed in the given time.,neutral
"Talks between Pakistan, India regarding Kartarpur Corridor underway","
ISLAMABAD (Dunya News) – Another round of talks regarding Kartarpur Corridor between Pakistan and India is underway at Zero Point today (Tuesday).

According to diplomatic sources, officials from Ministry of Foreign Affairs, Ministry of Religious Affairs and Federal Works Organisation (FWO) from both sides are attending the dialogues. Matters pertaining to construction of road, fencing and maps are being discussed in the meeting.

In November 2018, Pakistan offered India the building of the corridor for Sikh pilgrims for visiting the Gurudwara at Kartarpur where the founder of Sikhism – Guru Nanak lived for 18 years.

The project, with 50 percent of the work already done, is being anticipated to be completed just before the 550th birth anniversary of Guru Nanak in 2019 with a community-wide groundbreaking ceremony for Sikh pilgrims at the Gurdwara in Kartarpur Sahib.

Later, the building of a passenger terminal building (PTB complex) at the cost of Rs190 crores was approved, which will be able to handle immigration and customs clearance facilities for5000 pilgrims every day. In the second phase, a hospital and accommodation for temporary staying will also be built. A bridge over Ravi river will also be built for crossing of pilgrims.

The corridor can pave a way for ""facilitating and fortifying"" people-to-people bonds of the two countries.

Besides, India has approved Dera Baba Nanak in Gurdaspur as the coordinates of Zero Point (crossing point) for the opening of the Kartarpur corridor along the International Border with Pakistan. It has been decided to establish the Kartarpur corridor from Dera Baba Nanak in Gurdaspur district in Punjab to the International Border.

Earlier in a historical event on November 28, Prime Minister (PM) Imran Khan laid the foundation stone of Kartarpur Corridor which was also attended by Indian ministers Navjot Singh Sidhu, Harsimrat Kaur Badal and Hardeep Singh Puri on the invitation of the Pakistan government.

The ground-breaking ceremony was attended by Chief of the Army Staff Gen Qamar Javed Bajwa, Foreign Minister Shah Mehmood Qureshi and other government officials.

On March 7, PM Imran Khan had directed the Frontier Works Organization (FWO) to ensure timely completion of the project on Pakistani side of the border.

The much-awaited corridor will connect Darbar Sahib in Pakistan’s Kartarpur – the final resting place of Sikh faith’s founder Guru Nanak Dev – with Dera Baba Nanak shrine in India’s Gurdaspur district and facilitate visa-free movement of Indian Sikh pilgrims, who will have to just obtain a permit to visit Kartarpur Sahib. ",,pakistan,"On March 7, PM Imran Khan had directed the Frontier Works Organization (FWO) to ensure timely completion of the project on Pakistani side of the border.",neutral
East Libyan forces' push for Tripoli stirs foreign divisions,"
TRIPOLI (Reuters) - Qatar called on Tuesday for a blocking of foreign arms supplies to eastern Libyan forces commander Khalifa Haftar, whose push to seize the capital Tripoli is causing rifts around the Gulf and Europe.
Nearly two weeks into its assault, the veteran general s eastern-based Libyan National Army (LNA) is stuck in the city s southern outskirts battling armed groups loyal to the internationally-recognised Tripoli government.
Yet Tripoli s roughly 2.5 million people were maintaining a semblance of normality - even as the occasional artillery boom echoed across the city.
""We are still carrying on, thank God. What else can we do?"" said Mohamed Taha, 23, in a street where students still packed a nearby school. Cafes and shops also remained open and busy.
Foreign powers are worried but unable to present a united front over the latest flare-up in the cycle of anarchy and warfare that has gripped Libya since dictator Muammar Gaddafi was toppled in 2011.
The conflict has brought a growing humanitarian toll - 174 people, 756 injured and 18,250 displaced according to latest United Nations tallies - and sunk for now an international peace plan.
It threatens to disrupt oil flows, foment migration across the Mediterranean Sea to Europe, and allow jihadists to exploit the chaos.
Qatar said an existing U.N. arms embargo on Libya should be strictly enforced, to prevent Haftar, 75, from receiving arms.
The Benghazi-based Haftar enjoys the backing of Egypt, the United Arab Einmirates and Saudi Arabia, who view him as an anchor to restore stability and combat Islamist militants. Those three nations cut ties with Qatar in 2017, accusing it of support for militants and Iran.
Qatar s Foreign Minister Sheikh Mohammed bin Abdulrahman al-Thani told Italian daily La Repubblica that a postponed U.N. peace conference should be rescheduled and Haftar s troops forced to withdraw.
The arms embargo must be implemented ""to prevent those countries that have been providing ammunitions and state-of-the-art weapons from continuing to do so,"" he said.
Past U.N. reports say the UAE and Egypt have both supplied Haftar with arms and aircraft, giving him air superiority among Libya s multiple factions. East Libyan authorities say Qatar and Turkey back rival, Islamist-leaning factions in western Libya.
 

UN MAY DEMAND CEASEFIRE

The Gulf diplomatic divisions echo those in Europe, where former colonial ruler Italy and France have sparred over Libya.
Paris has given Haftar support in the past, viewing him as the best bet to end the chaos since a NATO-backed rebellion to end Gaddafi s murderous four-decade rule.
Italy, with considerable oil interests in the OPEC member, supports the Tripoli government of Prime Minister Fayez al-Serraj and was furious with French reluctance to back a recent European Union resolution urging Haftar to halt his advance.
Nevertheless, Serraj has managed to keep the LNA at bay, thanks largely to armed groups who have rushed to aid them from other western Libyan factions.
The U.N. Security Council is considering a British-drafted resolution that would demand a ceasefire and urge all nations with influence over the warring parties to ensure compliance.
The 15-member council has expressed concern but been unable so far to issue a more formal statement, diplomats said, as Russia objected to a reference to the LNA while Washington said it could not agree a text that did not mention Haftar s forces.
Though Haftar presents himself as a champion against what he calls terrorism, opponents cast him as a would-be dictator in the mould of Gaddafi. About 70 people protested against him at the central Algiers Square in Tripoli on Tuesday.
""We are against Haftar and military rule,"" said demonstrator Assam Dirbiq.
Haftar was among officers who helped Gaddafi rise to power in 1969, but fell out with him during a war with Chad in the 1980s. He was taken prisoner by the Chadians, rescued by the CIA, and lived for about 20 years in Virginia before returning in 2011 to join other rebels in the uprising against Gaddafi.",https://img.dunyanews.tv/news/2019/April/04-16-19/news_big_images/487314_45231675.jpg,world,"Nevertheless, Serraj has managed to keep the LNA at bay, thanks largely to armed groups who have rushed to aid them from other western Libyan factions.",neutral
